True,Value
2008,England and Wales,"Agriculture, forestry, fishing",1115.0
2008,England and Wales,Aquaculture,1043.0
2008,England and Wales,Gross abstractions as percentage of internal resources,5.172619999999999
2008,England and Wales,Gross abstractions as percentage of total renewable resources,4.97369
2008,England and Wales,Gross abstractions per capita,152.2009
2008,England and Wales,Irrigation,57.0
2008,England and Wales,Manufacturing industry,1097.0
2008,England and Wales,Public water supply,5944.0
2008,England and Wales,Total gross abstraction,8347.0
2008,Estonia,"Agriculture, forestry, fishing",4.52566
2008,Estonia,Gross abstractions as percentage of internal resources,13.001619999999999
2008,Estonia,Gross abstractions as percentage of total renewable resources,13.001619999999999
2008,Estonia,Gross abstractions per capita,1198.25
2008,Estonia,Manufacturing industry,22.026889999999998
2008,Estonia,Public water supply,29.42
2008,Estonia,Total gross abstraction,1605.31006
2008,France,"Agriculture, forestry, fishing",2587.88525
2008,France,Gross abstractions as percentage of internal resources,16.228620000000003
2008,France,Gross abstractions as percentage of total renewable resources,15.29375
2008,France,Gross abstractions per capita,468.5322
2008,France,Manufacturing industry,2034.67969
2008,France,Public water supply,5518.82129
2008,France,Total gross abstraction,29203.4082
2008,Hungary,"Agriculture, forestry, fishing",334.0
2008,Hungary,Gross abstractions as percentage of internal resources,72.10938
2008,Hungary,Gross abstractions as percentage of total renewable resources,4.6654599999999995
2008,Hungary,Gross abstractions per capita,543.6783
2008,Hungary,Manufacturing industry,81.5
2008,Hungary,Public water supply,641.0
2008,Hungary,Total gross abstraction,5432.0
2008,Israel,"Agriculture, forestry, fishing",65.39
2008,Israel,Gross abstractions as percentage of internal resources,81.37755
2008,Israel,Gross abstractions as percentage of total renewable resources,56.36042
2008,Israel,Gross abstractions per capita,224.7299
2008,Israel,Irrigation,65.39
2008,Israel,Manufacturing industry,40.91
2008,Israel,Public water supply,1488.42
2008,Israel,Total gross abstraction,1595.0
2008,Italy,Gross abstractions as percentage of internal resources,63.01628
2008,Italy,Gross abstractions as percentage of total renewable resources,46.4195
2008,Italy,Gross abstractions per capita,903.3419
2008,Italy,Public water supply,9094.69
2008,Italy,Total gross abstraction,53751.0
2008,Japan,"Agriculture, forestry, fishing",54640.0
2008,Japan,Gross abstractions as percentage of internal resources,19.913339999999998
2008,Japan,Gross abstractions as percentage of total renewable resources,19.913339999999998
2008,Japan,Gross abstractions per capita,640.9932
2008,Japan,Irrigation,54200.0
2008,Japan,Manufacturing industry,12307.0
2008,Japan,Public water supply,15451.0
2008,Japan,Total gross abstraction,82400.0
2008,Korea,"Agriculture, forestry, fishing",12275.0
2008,Korea,Gross abstractions as percentage of internal resources,29.0379
2008,Korea,Gross abstractions as percentage of total renewable resources,29.0379
2008,Korea,Gross abstractions per capita,448.26199999999994
2008,Korea,Irrigation,11659.0
2008,Korea,Manufacturing industry,2262.0
2008,Korea,Public water supply,7526.0
2008,Korea,Total gross abstraction,22063.0
2008,Latvia,"Agriculture, forestry, fishing",38.927
2008,Latvia,Aquaculture,35.6
2008,Latvia,Gross abstractions as percentage of internal resources,1.35285
2008,Latvia,Gross abstractions as percentage of total renewable resources,0.67785
2008,Latvia,Gross abstractions per capita,105.2751
2008,Latvia,Manufacturing industry,23.62201
2008,Latvia,Public water supply,109.73100000000001
2008,Latvia,Total gross abstraction,227.73309
2008,Lithuania,"Agriculture, forestry, fishing",81.1901
2008,Lithuania,Gross abstractions as percentage of internal resources,15.14575
2008,Lithuania,Gross abstractions as percentage of total renewable resources,9.47477
2008,Lithuania,Gross abstractions per capita,707.6691
2008,Lithuania,Irrigation,1.1713
2008,Lithuania,Manufacturing industry,30.4638
2008,Lithuania,Public water supply,138.1394
2008,Lithuania,Total gross abstraction,2274.89233
2008,Mexico,"Agriculture, forestry, fishing",61214.947920000006
2008,Mexico,Gross abstractions as percentage of internal resources,18.82953
2008,Mexico,Gross abstractions as percentage of total renewable resources,16.899179999999998
2008,Mexico,Gross abstractions per capita,701.6629
2008,Mexico,Irrigation,59373.7
2008,Mexico,Manufacturing industry,3264.61607
2008,Mexico,Public water supply,11197.472440000001
2008,Mexico,Total gross abstraction,79752.28044
2008,Netherlands,"Agriculture, forestry, fishing",72.0
2008,Netherlands,Gross abstractions as percentage of internal resources,103.7191
2008,Netherlands,Gross abstractions as percentage of total renewable resources,11.6624
2008,Netherlands,Gross abstractions per capita,646.3378
2008,Netherlands,Irrigation,36.0
2008,Netherlands,Manufacturing industry,3206.0
2008,Netherlands,Public water supply,1252.0
2008,Netherlands,Total gross abstraction,10709.0
2008,Norway,Manufacturing industry,1133.0
2008,Norway,Public water supply,826.0
2008,OECD - Europe,Gross abstractions as percentage of internal resources,13.40047
2008,OECD - Europe,Gross abstractions as percentage of total renewable resources,10.60247
2008,OECD - Europe,Gross abstractions per capita,510.6303
2008,OECD - Total,Gross abstractions as percentage of internal resources,10.37734
2008,OECD - Total,Gross abstractions as percentage of total renewable resources,9.70785
2008,OECD - Total,Gross abstractions per capita,833.4166
2008,OECD America,Gross abstractions as percentage of internal resources,9.548060000000001
2008,OECD America,Gross abstractions as percentage of total renewable resources,9.37418
2008,OECD America,Gross abstractions per capita,1336.265
2008,OECD Asia Oceania,Gross abstractions as percentage of internal resources,9.5453
2008,OECD Asia Oceania,Gross abstractions as percentage of total renewable resources,9.53904
2008,OECD Asia Oceania,Gross abstractions per capita,595.6532
2008,Poland,"Agriculture, forestry, fishing",1149.0
2008,Poland,Aquaculture,1047.0
2008,Poland,Gross abstractions as percentage of internal resources,21.282770000000003
2008,Poland,Gross abstractions as percentage of total renewable resources,18.41977
2008,Poland,Gross abstractions per capita,296.5374
2008,Poland,Irrigation,102.0
2008,Poland,Manufacturing industry,463.0
2008,Poland,Public water supply,2103.0
2008,Poland,Total gross abstraction,11365.0
2008,Portugal,Public water supply,906.54395
2008,Russia,"Agriculture, forestry, fishing",20983.0
2008,Russia,Gross abstractions as percentage of total renewable resources,1.7456900000000002
2008,Russia,Gross abstractions per capita,519.6558
2008,Russia,Manufacturing industry,6026.0
2008,Russia,Total gross abstraction,74354.0
2008,Slovak Republic,"Agriculture, forestry, fishing",17.0
2008,Slovak Republic,Gross abstractions as percentage of internal resources,4.3421400000000006
2008,Slovak Republic,Gross abstractions as percentage of total renewable resources,0.80442
2008,Slovak Republic,Gross abstractions per capita,122.98899999999999
2008,Slovak Republic,Irrigation,11.0
2008,Slovak Republic,Manufacturing industry,287.0
2008,Slovak Republic,Public water supply,319.0
2008,Slovak Republic,Total gross abstraction,664.0
2008,Slovenia,"Agriculture, forestry, fishing",2.0
2008,Slovenia,Gross abstractions as percentage of internal resources,5.5926
2008,Slovenia,Gross abstractions as percentage of total renewable resources,3.24068
2008,Slovenia,Gross abstractions per capita,513.6974
2008,Slovenia,Irrigation,2.0
2008,Slovenia,Manufacturing industry,49.0
2008,Slovenia,Public water supply,166.0
2008,Slovenia,Total gross abstraction,1040.0
2008,Spain,"Agriculture, forestry, fishing",22760.0
2008,Spain,Aquaculture,2460.0
2008,Spain,Gross abstractions as percentage of internal resources,31.82943
2008,Spain,Gross abstractions as percentage of total renewable resources,31.82943
2008,Spain,Gross abstractions per capita,769.2597
2008,Spain,Irrigation,20300.0
2008,Spain,Manufacturing industry,503.0
2008,Spain,Public water supply,5765.0
2008,Spain,Total gross abstraction,35373.0
2008,Switzerland,Public water supply,980.0
2008,Turkey,"Agriculture, forestry, fishing",33768.0
2008,Turkey,Gross abstractions as percentage of internal resources,18.47318
2008,Turkey,Gross abstractions as percentage of total renewable resources,17.92915
2008,Turkey,Gross abstractions per capita,596.3654
2008,Turkey,Irrigation,33768.0
2008,Turkey,Manufacturing industry,658.0
2008,Turkey,Public water supply,5768.0
2008,Turkey,Total gross abstraction,42008.0
2008,United Kingdom,Public water supply,6941.53
2009,Australia,"Agriculture, forestry, fishing",4090.0
2009,Australia,Gross abstractions as percentage of internal resources,3.7741800000000003
2009,Australia,Gross abstractions as percentage of total renewable resources,3.7741800000000003
2009,Australia,Gross abstractions per capita,672.2008
2009,Australia,Irrigation,3573.0
2009,Australia,Manufacturing industry,338.0
2009,Australia,Public water supply,3453.0
2009,Australia,Total gross abstraction,14613.0
2009,Belgium,"Agriculture, forestry, fishing",40.16276
2009,Belgium,Gross abstractions as percentage of internal resources,48.71745
2009,Belgium,Gross abstractions as percentage of total renewable resources,30.12793
2009,Belgium,Gross abstractions per capita,552.9686
2009,Belgium,Manufacturing industry,1089.3560300000001
2009,Belgium,Public water supply,712.52
2009,Belgium,Total gross abstraction,6005.4
2009,Brazil,"Agriculture, forestry, fishing",41549.0
2009,Brazil,Gross abstractions as percentage of total renewable resources,0.8386600000000001
2009,Brazil,Gross abstractions per capita,362.57800000000003
2009,Brazil,Manufacturing industry,11873.0
2009,Brazil,Total gross abstraction,70665.0
2009,Canada,"Agriculture, forestry, fishing",2366.5
2009,Canada,Gross abstractions as percentage of internal resources,0.90764
2009,Canada,Gross abstractions as percentage of total renewable resources,0.8943700000000001
2009,Canada,Gross abstractions per capita,932.6238
2009,Canada,Irrigation,2086.1
2009,Canada,Manufacturing industry,3113.1
2009,Canada,Total gross abstraction,31513.2
2009,Chile,Public water supply,1527.46
2009,China (People's Republic of),Gross abstractions as percentage of total renewable resources,20.73444
2009,China (People's Republic of),Gross abstractions per capita,438.8825
2009,China (People's Republic of),Total gross abstraction,593399.0
2009,Costa Rica,"Agriculture, forestry, fishing",195.8779
2009,Costa Rica,Gross abstractions as percentage of internal resources,0.43423999999999996
2009,Costa Rica,Gross abstractions as percentage of total renewable resources,0.43423999999999996
2009,Costa Rica,Gross abstractions per capita,108.3787
2009,Costa Rica,Irrigation,168.4608
2009,Costa Rica,Manufacturing industry,8.9079
2009,Costa Rica,Public water supply,273.47
2009,Costa Rica,Total gross abstraction,486.4184
2009,Czech Republic,"Agriculture, forestry, fishing",40.0
2009,Czech Republic,Gross abstractions as percentage of internal resources,12.78467
2009,Czech Republic,Gross abstractions as percentage of total renewable resources,12.19253
2009,Czech Republic,Gross abstractions per capita,185.7565
2009,Czech Republic,Irrigation,23.0
2009,Czech Republic,Manufacturing industry,253.0
2009,Czech Republic,Public water supply,672.0
2009,Czech Republic,Total gross abstraction,1948.0
2009,Denmark,"Agriculture, forestry, fishing",237.98
2009,Denmark,Gross abstractions as percentage of internal resources,4.02626
2009,Denmark,Gross abstractions as percentage of total renewable resources,4.02626
2009,Denmark,Gross abstractions per capita,119.0439
2009,Denmark,Irrigation,183.29001
2009,Denmark,Manufacturing industry,33.08
2009,Denmark,Public water supply,384.89999
2009,Denmark,Total gross abstraction,657.89001
2009,England and Wales,"Agriculture, forestry, fishing",1052.0
2009,England and Wales,Aquaculture,953.0
2009,England and Wales,Gross abstractions as percentage of internal resources,5.13172
2009,England and Wales,Gross abstractions as percentage of total renewable resources,4.93436
2009,England and Wales,Gross abstractions per capita,149.923
2009,England and Wales,Irrigation,84.99600000000001
2009,England and Wales,Manufacturing industry,1242.0
2009,England and Wales,Public water supply,5761.0
2009,England and Wales,Total gross abstraction,8281.0
2009,Estonia,"Agriculture, forestry, fishing",4.41
2009,Estonia,Gross abstractions as percentage of internal resources,11.24173
2009,Estonia,Gross abstractions as percentage of total renewable resources,11.24173
2009,Estonia,Gross abstractions per capita,1039.067
2009,Estonia,Manufacturing industry,21.01
2009,Estonia,Public water supply,62.96
2009,Estonia,Total gross abstraction,1388.01697
2009,Finland,Manufacturing industry,1292.0
2009,Finland,Public water supply,408.0
2009,France,"Agriculture, forestry, fishing",3144.9292
2009,France,Gross abstractions as percentage of internal resources,16.440839999999998
2009,France,Gross abstractions as percentage of total renewable resources,15.493739999999999
2009,France,Gross abstractions per capita,471.9486
2009,France,Manufacturing industry,1952.9207800000001
2009,France,Public water supply,5645.19531
2009,France,Total gross abstraction,29585.28711
2009,Hungary,"Agriculture, forestry, fishing",385.0
2009,Hungary,Gross abstractions as percentage of internal resources,84.18956999999999
2009,Hungary,Gross abstractions as percentage of total renewable resources,5.44705
2009,Hungary,Gross abstractions per capita,636.8146
2009,Hungary,Manufacturing industry,71.0
2009,Hungary,Public water supply,632.0
2009,Hungary,Total gross abstraction,6342.0
2009,Ireland,Gross abstractions as percentage of internal resources,1.5348700000000002
2009,Ireland,Gross abstractions as percentage of total renewable resources,1.4339
2009,Ireland,Gross abstractions per capita,165.7157
2009,Ireland,Public water supply,680.0
2009,Ireland,Total gross abstraction,757.0
2009,Israel,Gross abstractions as percentage of internal resources,66.98979
2009,Israel,Gross abstractions as percentage of total renewable resources,46.395759999999996
2009,Israel,Gross abstractions per capita,180.6575
2009,Israel,Total gross abstraction,1313.0
2009,Japan,"Agriculture, forestry, fishing",54430.0
2009,Japan,Gross abstractions as percentage of internal resources,19.684720000000002
2009,Japan,Gross abstractions as percentage of total renewable resources,19.684720000000002
2009,Japan,Gross abstractions per capita,633.5546
2009,Japan,Irrigation,53990.0
2009,Japan,Manufacturing industry,11609.0
2009,Japan,Public water supply,15415.0
2009,Japan,Total gross abstraction,81454.0
2009,Korea,"Agriculture, forestry, fishing",12497.0
2009,Korea,Gross abstractions as percentage of internal resources,29.87497
2009,Korea,Gross abstractions as percentage of total renewable resources,29.87497
2009,Korea,Gross abstractions per capita,459.6874
2009,Korea,Irrigation,11835.0
2009,Korea,Manufacturing industry,2749.0
2009,Korea,Public water supply,7453.0
2009,Korea,Total gross abstraction,22699.0
2009,Latvia,"Agriculture, forestry, fishing",111.294
2009,Latvia,Aquaculture,43.0
2009,Latvia,Gross abstractions as percentage of internal resources,2.33604
2009,Latvia,Gross abstractions as percentage of total renewable resources,1.17048
2009,Latvia,Gross abstractions per capita,184.0359
2009,Latvia,Manufacturing industry,20.37411
2009,Latvia,Public water supply,211.98488999999998
2009,Latvia,Total gross abstraction,394.814
2009,Lithuania,"Agriculture, forestry, fishing",79.278
2009,Lithuania,Gross abstractions as percentage of internal resources,16.0577
2009,Lithuania,Gross abstractions as percentage of total renewable resources,10.04526
2009,Lithuania,Gross abstractions per capita,761.1362
2009,Lithuania,Irrigation,0.9913
2009,Lithuania,Manufacturing industry,25.6272
2009,Lithuania,Public water supply,129.8978
2009,Lithuania,Total gross abstraction,2411.86719
2009,Luxembourg,Gross abstractions as percentage of internal resources,5.19337
2009,Luxembourg,Gross abstractions as percentage of total renewable resources,2.85888
2009,Luxembourg,Gross abstractions per capita,95.2381
2009,Luxembourg,Public water supply,43.0
2009,Luxembourg,Total gross abstraction,47.0
2009,Mexico,"Agriculture, forestry, fishing",61794.03758
2009,Mexico,Gross abstractions as percentage of internal resources,19.02661
2009,Mexico,Gross abstractions as percentage of total renewable resources,17.07605
2009,Mexico,Gross abstractions per capita,697.6914
2009,Mexico,Irrigation,59373.7
2009,Mexico,Manufacturing industry,3319.65473
2009,Mexico,Public water supply,11395.38616
2009,Mexico,Total gross abstraction,80587.00373
2009,Netherlands,"Agriculture, forestry, fishing",92.0
2009,Netherlands,Gross abstractions as percentage of internal resources,110.3923
2009,Netherlands,Gross abstractions as percentage of total renewable resources,12.41274
2009,Netherlands,Gross abstractions per capita,685.5146
2009,Netherlands,Irrigation,56.0
2009,Netherlands,Manufacturing industry,3561.0
2009,Netherlands,Public water supply,1235.0
2009,Netherlands,Total gross abstraction,11398.0
2009,Norway,Manufacturing industry,1027.0
2009,Norway,Public water supply,800.0
2009,OECD - Europe,Gross abstractions as percentage of internal resources,13.07274
2009,OECD - Europe,Gross abstractions as percentage of total renewable resources,10.34318
2009,OECD - Europe,Gross abstractions per capita,519.5619
2009,OECD - Total,Gross abstractions as percentage of internal resources,10.3836
2009,OECD - Total,Gross abstractions as percentage of total renewable resources,9.71371
2009,OECD - Total,Gross abstractions per capita,831.2965
2009,OECD America,Gross abstractions as percentage of internal resources,9.551169999999999
2009,OECD America,Gross abstractions as percentage of total renewable resources,9.377239999999999
2009,OECD America,Gross abstractions per capita,1318.286
2009,OECD Asia Oceania,Gross abstractions as percentage of internal resources,10.097760000000001
2009,OECD Asia Oceania,Gross abstractions as percentage of total renewable resources,10.09114
2009,OECD Asia Oceania,Gross abstractions per capita,592.6113
2009,Poland,"Agriculture, forestry, fishing",1159.0
2009,Poland,Aquaculture,1064.0
2009,Poland,Gross abstractions as percentage of internal resources,21.567420000000002
2009,Poland,Gross abstractions as percentage of total renewable resources,18.66613
2009,Poland,Gross abstractions per capita,300.5098
2009,Poland,Irrigation,95.0
2009,Poland,Manufacturing industry,444.0
2009,Poland,Public water supply,2067.0
2009,Poland,Total gross abstraction,11517.0
2009,Portugal,Irrigation,3437.37
2009,Portugal,Public water supply,933.62036
2009,Russia,"Agriculture, forestry, fishing",20369.0
2009,Russia,Gross abstractions as percentage of total renewable resources,1.64147
2009,Russia,Gross abstractions per capita,488.5991
2009,Russia,Manufacturing industry,5315.0
2009,Russia,Total gross abstraction,69915.0
2009,Slovak Republic,"Agriculture, forestry, fishing",25.0
2009,Slovak Republic,Gross abstractions as percentage of internal resources,4.10672
2009,Slovak Republic,Gross abstractions as percentage of total renewable resources,0.76081
2009,Slovak Republic,Gross abstractions per capita,116.2808
2009,Slovak Republic,Irrigation,14.0
2009,Slovak Republic,Manufacturing industry,263.0
2009,Slovak Republic,Public water supply,318.0
2009,Slovak Republic,Total gross abstraction,628.0
2009,Slovenia,"Agriculture, forestry, fishing",2.0
2009,Slovenia,Gross abstractions as percentage of internal resources,5.0709800000000005
2009,Slovenia,Gross abstractions as percentage of total renewable resources,2.93843
2009,Slovenia,Gross abstractions per capita,463.2942
2009,Slovenia,Irrigation,2.0
2009,Slovenia,Manufacturing industry,48.0
2009,Slovenia,Public water supply,165.0
2009,Slovenia,Total gross abstraction,943.0
2009,Spain,"Agriculture, forestry, fishing",23970.0
2009,Spain,Aquaculture,2170.0
2009,Spain,Gross abstractions as percentage of internal resources,32.5034
2009,Spain,Gross abstractions as percentage of total renewable resources,32.5034
2009,Spain,Gross abstractions per capita,779.0362
2009,Spain,Irrigation,21800.0
2009,Spain,Manufacturing industry,507.0
2009,Spain,Public water supply,5450.0
2009,Spain,Total gross abstraction,36122.0
2009,Switzerland,Public water supply,967.0
2009,Turkey,"Agriculture, forestry, fishing",36907.0
2009,Turkey,Gross abstractions as percentage of internal resources,19.84609
2009,Turkey,Gross abstractions as percentage of total renewable resources,19.26163
2009,Turkey,Gross abstractions per capita,632.6116
2009,Turkey,Irrigation,36907.0
2009,Turkey,Public water supply,5708.0
2009,Turkey,Total gross abstraction,45130.0
2010,Australia,"Agriculture, forestry, fishing",3707.0
2010,Australia,Gross abstractions as percentage of internal resources,3.57504
2010,Australia,Gross abstractions as percentage of total renewable resources,3.57504
2010,Australia,Gross abstractions per capita,625.7667
2010,Australia,Irrigation,3267.0
2010,Australia,Manufacturing industry,322.0
2010,Australia,Public water supply,3196.0
2010,Australia,Total gross abstraction,13842.0
2010,Austria,"Agriculture, forestry, fishing",77.0
2010,Austria,Irrigation,18.0
2010,Austria,Public water supply,685.0
2010,Belgium,"Agriculture, forestry, fishing",37.48
2010,Belgium,Gross abstractions as percentage of internal resources,48.57938
2010,Belgium,Gross abstractions as percentage of total renewable resources,30.042540000000002
2010,Belgium,Gross abstractions per capita,547.447
2010,Belgium,Manufacturing industry,1231.85999
2010,Belgium,Public water supply,743.0499900000001
2010,Belgium,Total gross abstraction,5988.3798799999995
2010,Brazil,"Agriculture, forestry, fishing",44830.0
2010,Brazil,Gross abstractions as percentage of total renewable resources,0.8889299999999999
2010,Brazil,Gross abstractions per capita,380.5966
2010,Brazil,Manufacturing industry,12453.0
2010,Brazil,Total gross abstraction,74900.0
2010,Chile,Public water supply,1544.2
2010,China (People's Republic of),Gross abstractions as percentage of total renewable resources,20.85642
2010,China (People's Republic of),Gross abstractions per capita,438.9688
2010,China (People's Republic of),Total gross abstraction,596890.0
2010,Costa Rica,"Agriculture, forestry, fishing",529.31042
2010,Costa Rica,Gross abstractions as percentage of internal resources,0.76178
2010,Costa Rica,Gross abstractions as percentage of total renewable resources,0.76178
2010,Costa Rica,Gross abstractions per capita,187.7441
2010,Costa Rica,Irrigation,462.85449000000006
2010,Costa Rica,Manufacturing industry,16.236
2010,Costa Rica,Public water supply,294.65079
2010,Costa Rica,Total gross abstraction,853.3281599999999
2010,Czech Republic,"Agriculture, forestry, fishing",37.0
2010,Czech Republic,Aquaculture,5.7
2010,Czech Republic,Gross abstractions as percentage of internal resources,12.797789999999999
2010,Czech Republic,Gross abstractions as percentage of total renewable resources,12.205039999999999
2010,Czech Republic,Gross abstractions per capita,185.0747
2010,Czech Republic,Irrigation,20.0
2010,Czech Republic,Manufacturing industry,243.0
2010,Czech Republic,Public water supply,663.0
2010,Czech Republic,Total gross abstraction,1950.0
2010,Denmark,"Agriculture, forestry, fishing",229.4
2010,Denmark,Gross abstractions as percentage of internal resources,3.99131
2010,Denmark,Gross abstractions as percentage of total renewable resources,3.99131
2010,Denmark,Gross abstractions per capita,117.4074
2010,Denmark,Irrigation,180.7
2010,Denmark,Manufacturing industry,33.68
2010,Denmark,Public water supply,386.7
2010,Denmark,Total gross abstraction,652.18
2010,England and Wales,"Agriculture, forestry, fishing",1187.0
2010,England and Wales,Aquaculture,1058.0
2010,England and Wales,Gross abstractions as percentage of internal resources,5.12056
2010,England and Wales,Gross abstractions as percentage of total renewable resources,4.92364
2010,England and Wales,Gross abstractions per capita,148.3696
2010,England and Wales,Irrigation,104.0
2010,England and Wales,Manufacturing industry,890.0
2010,England and Wales,Public water supply,5955.0
2010,England and Wales,Total gross abstraction,8263.0
2010,Estonia,"Agriculture, forestry, fishing",4.47
2010,Estonia,Gross abstractions as percentage of internal resources,14.9186
2010,Estonia,Gross abstractions as percentage of total renewable resources,14.9186
2010,Estonia,Gross abstractions per capita,1382.777
2010,Estonia,Manufacturing industry,23.92
2010,Estonia,Public water supply,68.01899999999999
2010,Estonia,Total gross abstraction,1842.0
2010,Finland,Irrigation,4.5
2010,Finland,Manufacturing industry,1422.0
2010,Finland,Public water supply,410.0
2010,France,"Agriculture, forestry, fishing",3033.12524
2010,France,Gross abstractions as percentage of internal resources,15.74818
2010,France,Gross abstractions as percentage of total renewable resources,14.840979999999998
2010,France,Gross abstractions per capita,449.6321
2010,France,Manufacturing industry,1757.0
2010,France,Public water supply,5490.22021
2010,France,Total gross abstraction,28338.845210000003
2010,Germany,"Agriculture, forestry, fishing",210.89502000000002
2010,Germany,Gross abstractions as percentage of internal resources,29.25778
2010,Germany,Gross abstractions as percentage of total renewable resources,17.58579
2010,Germany,Gross abstractions per capita,408.695
2010,Germany,Irrigation,169.40646999999998
2010,Germany,Manufacturing industry,4660.42517
2010,Germany,Public water supply,5080.662960000001
2010,Germany,Total gross abstraction,33035.99609
2010,Hungary,"Agriculture, forestry, fishing",279.0
2010,Hungary,Aquaculture,54.16
2010,Hungary,Gross abstractions as percentage of internal resources,70.79198000000001
2010,Hungary,Gross abstractions as percentage of total renewable resources,4.58023
2010,Hungary,Gross abstractions per capita,537.1521
2010,Hungary,Irrigation,49.13
2010,Hungary,Manufacturing industry,70.5
2010,Hungary,Public water supply,598.0
2010,Hungary,Total gross abstraction,5332.759770000001
2010,Iceland,"Agriculture, forestry, fishing",1083.4000199999998
2010,Iceland,Aquaculture,1083.4000199999998
2010,Iceland,Gross abstractions as percentage of internal resources,1.13524
2010,Iceland,Gross abstractions as percentage of total renewable resources,1.13524
2010,Iceland,Gross abstractions per capita,6024.7622200000005
2010,Iceland,Manufacturing industry,29.1
2010,Iceland,Public water supply,817.40002
2010,Iceland,Total gross abstraction,1929.90005
2010,Ireland,Public water supply,631.0
2010,Israel,Gross abstractions as percentage of internal resources,68.36735
2010,Israel,Gross abstractions as percentage of total renewable resources,47.34982
2010,Israel,Gross abstractions per capita,180.4481
2010,Israel,Total gross abstraction,1340.0
2010,Japan,"Agriculture, forestry, fishing",54375.0
2010,Japan,Gross abstractions as percentage of internal resources,19.68786
2010,Japan,Gross abstractions as percentage of total renewable resources,19.68786
2010,Japan,Gross abstractions per capita,633.7286
2010,Japan,Irrigation,53938.0
2010,Japan,Manufacturing industry,11664.0
2010,Japan,Public water supply,15428.0
2010,Japan,Total gross abstraction,81467.0
2010,Korea,"Agriculture, forestry, fishing",9570.0
2010,Korea,Gross abstractions as percentage of internal resources,25.74888
2010,Korea,Gross abstractions as percentage of total renewable resources,25.74888
2010,Korea,Gross abstractions per capita,394.8108
2010,Korea,Irrigation,8908.0
2010,Korea,Manufacturing industry,2456.0
2010,Korea,Public water supply,7538.0
2010,Korea,Total gross abstraction,19564.0
2010,Latvia,"Agriculture, forestry, fishing",47.104
2010,Latvia,Aquaculture,30.8
2010,Latvia,Gross abstractions as percentage of internal resources,1.62808
2010,Latvia,Gross abstractions as percentage of total renewable resources,0.81575
2010,Latvia,Gross abstractions per capita,129.864
2010,Latvia,Manufacturing industry,61.852869999999996
2010,Latvia,Public water supply,100.62772
2010,Latvia,Total gross abstraction,275.16200000000003
2010,Lithuania,"Agriculture, forestry, fishing",67.9983
2010,Lithuania,Aquaculture,63.4
2010,Lithuania,Gross abstractions as percentage of internal resources,4.93513
2010,Lithuania,Gross abstractions as percentage of total renewable resources,3.08728
2010,Lithuania,Gross abstractions per capita,237.2928
2010,Lithuania,Irrigation,1.1944
