True,Country,Variable,Year,Unit,Value
3581,Brazil,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,10.83686
3582,Brazil,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,9.676051
3583,Brazil,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,11.03095
3584,Brazil,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,9.241844
3585,Brazil,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,8.939332
3586,Brazil,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,10.38979
3587,Brazil,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,9.707037
3588,Brazil,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,10.13537
3589,Brazil,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,9.587588
3590,Brazil,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,11.26864
3605,Honduras,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,14.486429999999999
3606,Honduras,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,10.03166
3607,Honduras,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,9.592283
3608,Honduras,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,14.63039
3609,Honduras,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,8.696330999999999
3610,Honduras,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,12.70092
3611,Honduras,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,9.304136
3612,Honduras,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,8.955565
3613,Honduras,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,8.957633999999999
3614,Honduras,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,8.175787
3615,Honduras,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,7.913894
3616,Honduras,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,10.91412
3617,Honduras,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,10.7677
3618,Honduras,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,13.61537
3619,Honduras,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,7.788938000000001
3620,Oman,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,49.67155
3621,Oman,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,51.91473
3622,Oman,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,45.44059
3623,Oman,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,56.50005
3624,Oman,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,57.005109999999995
3625,Oman,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,49.65945
3626,Oman,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,50.19579
3627,Oman,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,51.98255
3628,Oman,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,63.578869999999995
3629,Oman,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,50.8393
3630,Oman,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,46.954390000000004
3631,Oman,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,49.99173
3632,Oman,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,55.132690000000004
3633,Oman,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,53.794169999999994
3634,Oman,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,64.69724000000001
3635,China (People's Republic of),Mean population exposure to PM2.5,2000,Micrograms per cubic metre,41.381240000000005
3636,China (People's Republic of),Mean population exposure to PM2.5,2001,Micrograms per cubic metre,45.63068
3637,China (People's Republic of),Mean population exposure to PM2.5,2002,Micrograms per cubic metre,48.85387
3638,China (People's Republic of),Mean population exposure to PM2.5,2003,Micrograms per cubic metre,52.74455
3639,China (People's Republic of),Mean population exposure to PM2.5,2004,Micrograms per cubic metre,45.68817
3640,China (People's Republic of),Mean population exposure to PM2.5,2005,Micrograms per cubic metre,47.91729
3641,China (People's Republic of),Mean population exposure to PM2.5,2006,Micrograms per cubic metre,51.60458
3642,China (People's Republic of),Mean population exposure to PM2.5,2007,Micrograms per cubic metre,48.26552
3643,China (People's Republic of),Mean population exposure to PM2.5,2008,Micrograms per cubic metre,49.846140000000005
3644,China (People's Republic of),Mean population exposure to PM2.5,2009,Micrograms per cubic metre,49.2749
3645,China (People's Republic of),Mean population exposure to PM2.5,2010,Micrograms per cubic metre,49.777029999999996
3646,China (People's Republic of),Mean population exposure to PM2.5,2011,Micrograms per cubic metre,46.88668
3647,China (People's Republic of),Mean population exposure to PM2.5,2012,Micrograms per cubic metre,44.190059999999995
3648,China (People's Republic of),Mean population exposure to PM2.5,2013,Micrograms per cubic metre,50.78976
3649,China (People's Republic of),Mean population exposure to PM2.5,2015,Micrograms per cubic metre,48.76708
3650,Uzbekistan,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,33.68378
3651,Uzbekistan,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,34.76898
3652,Uzbekistan,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,33.94461
3653,Uzbekistan,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,33.0743
3654,Uzbekistan,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,29.512320000000003
3655,Uzbekistan,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,28.125590000000003
3656,Uzbekistan,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,34.2253
3657,Uzbekistan,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,34.90633
3658,Uzbekistan,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,37.812909999999995
3659,Uzbekistan,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,33.28572
3660,Uzbekistan,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,33.34467
3661,Uzbekistan,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,33.67082
3662,Uzbekistan,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,30.427609999999998
3663,Uzbekistan,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,35.820240000000005
3664,Uzbekistan,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,39.44488
3680,Kyrgyzstan,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,21.59931
3681,Kyrgyzstan,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,21.36734
3682,Kyrgyzstan,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,23.25346
3683,Kyrgyzstan,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,21.6561
3684,Kyrgyzstan,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,21.75679
3685,Kyrgyzstan,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,20.94517
3686,Kyrgyzstan,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,25.316129999999998
3687,Kyrgyzstan,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,23.9519
3688,Kyrgyzstan,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,26.389090000000003
3689,Kyrgyzstan,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,21.585810000000002
3690,Kyrgyzstan,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,25.75532
3691,Kyrgyzstan,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,22.37325
3692,Kyrgyzstan,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,21.22044
3693,Kyrgyzstan,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,26.73188
3694,Kyrgyzstan,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,25.19715
3695,El Salvador,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,14.46657
3696,El Salvador,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,12.219510000000001
3697,El Salvador,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,11.33666
3698,El Salvador,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,15.465420000000002
3699,El Salvador,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,9.173658
3700,El Salvador,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,11.98423
3701,El Salvador,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,9.006916
3702,El Salvador,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,9.519936999999999
3703,El Salvador,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,9.471662
3704,El Salvador,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,8.420481
3705,El Salvador,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,8.090912
3706,El Salvador,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,10.772260000000001
3707,El Salvador,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,11.09388
3708,El Salvador,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,13.24714
3709,El Salvador,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,9.617848
3710,Russia,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,14.265170000000001
3711,Russia,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,14.836839999999999
3712,Russia,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,15.55921
3713,Russia,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,15.054
3714,Russia,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,14.1989
3715,Russia,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,14.75101
3716,Russia,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,15.72417
3717,Russia,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,13.89272
3718,Russia,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,15.017610000000001
3719,Russia,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,16.79443
3720,Russia,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,18.06864
3721,Russia,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,13.744179999999998
3722,Russia,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,15.033879999999998
3723,Russia,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,16.33709
3724,Russia,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,15.09835
3725,Greece,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,17.49628
3726,Greece,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,16.62894
3727,Greece,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,17.89742
3728,Greece,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,18.01395
3729,Greece,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,15.441479999999999
3730,Greece,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,15.96713
3731,Greece,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,16.317239999999998
3732,Greece,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,17.15993
3733,Greece,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,19.48694
3734,Greece,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,17.81871
3735,Greece,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,21.08259
3736,Greece,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,16.152420000000003
3737,Greece,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,15.79488
3738,Greece,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,19.04155
3739,Greece,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,17.681060000000002
3740,Bahrain,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,66.7692
3741,Bahrain,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,60.096680000000006
3742,Bahrain,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,55.839980000000004
3743,Bahrain,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,73.82431
3744,Bahrain,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,63.76942
3745,Bahrain,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,63.23885
3746,Bahrain,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,66.07888
3747,Bahrain,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,70.65493000000001
3748,Bahrain,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,88.0563
3749,Bahrain,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,89.5645
3750,Bahrain,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,67.78789
3751,Bahrain,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,63.851859999999995
3752,Bahrain,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,82.75135999999999
3753,Bahrain,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,76.48161
3754,Bahrain,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,82.68539
3755,Switzerland,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,14.76849
3756,Switzerland,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,12.94558
3757,Switzerland,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,15.15761
3758,Switzerland,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,17.29683
3759,Switzerland,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,14.18955
3760,Switzerland,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,14.192789999999999
3761,Switzerland,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,15.736920000000001
3762,Switzerland,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,13.73195
3763,Switzerland,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,15.04786
3764,Switzerland,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,14.704529999999998
3765,Switzerland,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,13.159279999999999
3766,Switzerland,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,13.11755
3767,Switzerland,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,15.730310000000001
3768,Switzerland,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,15.32937
3769,Switzerland,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,12.51172
3785,Costa Rica,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,11.01995
3786,Costa Rica,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,10.01008
3787,Costa Rica,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,7.711483
3788,Costa Rica,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,7.078416000000001
3789,Costa Rica,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,5.505542
3790,Costa Rica,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,5.546089
3791,Costa Rica,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,5.944918
3792,Costa Rica,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,7.237824000000001
3793,Costa Rica,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,6.587936
3794,Costa Rica,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,5.480423
3795,Costa Rica,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,3.2359150000000003
3796,Costa Rica,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,3.0936790000000003
3797,Costa Rica,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,6.2817
3798,Costa Rica,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,7.115596000000001
3799,Costa Rica,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,7.544938
3815,Venezuela,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,10.553410000000001
3816,Venezuela,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,10.495389999999999
3817,Venezuela,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,8.280114
3818,Venezuela,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,11.13772
3819,Venezuela,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,6.890401
3820,Venezuela,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,7.8681600000000005
3821,Venezuela,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,7.305657000000001
3822,Venezuela,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,8.126303
3823,Venezuela,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,7.054874000000001
3824,Venezuela,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,6.262345
3825,Venezuela,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,7.274091
3826,Venezuela,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,5.337827
3827,Venezuela,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,7.781550999999999
3828,Venezuela,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,6.646128999999999
3829,Venezuela,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,7.059819
3830,Japan,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,15.134879999999999
3831,Japan,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,15.63115
3832,Japan,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,15.38057
3833,Japan,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,16.793020000000002
3834,Japan,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,14.66138
3835,Japan,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,14.593820000000001
3836,Japan,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,16.73082
3837,Japan,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,15.459060000000001
3838,Japan,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,15.45945
3839,Japan,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,15.17981
3840,Japan,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,13.57146
3841,Japan,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,11.95712
3842,Japan,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,11.21384
3843,Japan,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,14.71009
3844,Japan,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,15.47206
3907,South Africa,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,24.54352
3908,South Africa,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,22.04262
3909,South Africa,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,21.12789
3910,South Africa,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,20.26785
3911,South Africa,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,19.68017
3912,South Africa,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,20.99987
3913,South Africa,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,19.98917
3914,South Africa,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,17.45024
3915,South Africa,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,19.88184
3916,South Africa,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,20.004279999999998
3917,South Africa,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,21.304000000000002
3918,South Africa,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,19.7026
3919,South Africa,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,18.60282
3920,South Africa,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,20.12593
3921,South Africa,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,26.09517
3922,United Kingdom,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,12.79303
3923,United Kingdom,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,13.22223
3924,United Kingdom,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,13.3014
3925,United Kingdom,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,17.35345
3926,United Kingdom,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,11.359810000000001
3927,United Kingdom,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,12.2975
3928,United Kingdom,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,12.05775
3929,United Kingdom,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,11.57502
3930,United Kingdom,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,13.335870000000002
3931,United Kingdom,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,11.44086
3932,United Kingdom,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,10.50182
3933,United Kingdom,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,11.8923
3934,United Kingdom,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,11.210469999999999
3935,United Kingdom,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,12.06541
3936,United Kingdom,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,10.68308
3937,Nicaragua,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,11.925889999999999
3938,Nicaragua,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,9.838405999999999
3939,Nicaragua,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,7.9355009999999995
3940,Nicaragua,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,9.193760000000001
3941,Nicaragua,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,6.729247
3942,Nicaragua,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,9.195022
3943,Nicaragua,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,6.467474
3944,Nicaragua,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,7.180744
3945,Nicaragua,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,6.666013
3946,Nicaragua,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,6.16676
3947,Nicaragua,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,5.314522
3948,Nicaragua,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,5.638872
3949,Nicaragua,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,8.517632
3950,Nicaragua,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,8.977907
3951,Nicaragua,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,5.794327
3952,Cameroon,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,29.867179999999998
3953,Cameroon,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,26.0778
3954,Cameroon,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,26.399440000000002
3955,Cameroon,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,28.1379
3956,Cameroon,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,30.0043
3957,Cameroon,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,33.31135
3958,Cameroon,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,29.95352
3959,Cameroon,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,29.83308
3960,Cameroon,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,28.96637
3961,Cameroon,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,28.15083
3962,Cameroon,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,31.202890000000004
3963,Cameroon,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,27.51043
3964,Cameroon,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,31.632720000000003
3965,Cameroon,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,28.21153
3966,Cameroon,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,41.73553
3967,Turkmenistan,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,33.15485
3968,Turkmenistan,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,37.0555
3969,Turkmenistan,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,30.203559999999996
3970,Turkmenistan,Mean population exposure to PM2.5,2003,Micrograms per cubic metre,28.52253
3971,Turkmenistan,Mean population exposure to PM2.5,2004,Micrograms per cubic metre,25.10226
3972,Turkmenistan,Mean population exposure to PM2.5,2005,Micrograms per cubic metre,23.088910000000002
3973,Turkmenistan,Mean population exposure to PM2.5,2006,Micrograms per cubic metre,28.95595
3974,Turkmenistan,Mean population exposure to PM2.5,2007,Micrograms per cubic metre,31.26582
3975,Turkmenistan,Mean population exposure to PM2.5,2008,Micrograms per cubic metre,35.20094
3976,Turkmenistan,Mean population exposure to PM2.5,2009,Micrograms per cubic metre,35.058209999999995
3977,Turkmenistan,Mean population exposure to PM2.5,2010,Micrograms per cubic metre,31.3151
3978,Turkmenistan,Mean population exposure to PM2.5,2011,Micrograms per cubic metre,32.33233
3979,Turkmenistan,Mean population exposure to PM2.5,2012,Micrograms per cubic metre,28.22915
3980,Turkmenistan,Mean population exposure to PM2.5,2013,Micrograms per cubic metre,32.41134
3981,Turkmenistan,Mean population exposure to PM2.5,2015,Micrograms per cubic metre,38.88259
3982,Israel,Mean population exposure to PM2.5,2000,Micrograms per cubic metre,17.39114
3983,Israel,Mean population exposure to PM2.5,2001,Micrograms per cubic metre,16.14265
3984,Israel,Mean population exposure to PM2.5,2002,Micrograms per cubic metre,16.48518
