True,Country,POL,Variable,Year,Unit,Value
47,Poland,GHG,3 - Agriculture,2011,Tonnes of CO2 equivalent,30088.147999999997
48,Poland,GHG,3 - Agriculture,2012,Tonnes of CO2 equivalent,29956.196
49,Poland,GHG,3 - Agriculture,2013,Tonnes of CO2 equivalent,30514.349
50,Poland,GHG,3 - Agriculture,2014,Tonnes of CO2 equivalent,30472.428
51,Poland,GHG,3 - Agriculture,2015,Tonnes of CO2 equivalent,29649.892000000003
52,United States,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,495280.276
53,United States,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,496016.326
54,United States,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,500671.821
55,United States,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,512416.725
56,United States,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,504893.156
57,United States,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,518369.527
58,United States,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,521160.939
59,United States,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,516268.393
60,United States,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,538084.89
61,United States,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,518047.53799999994
62,United States,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,516090.586
63,United States,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,523050.30700000003
64,United States,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,524332.608
65,United States,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,527858.657
66,United States,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,544794.788
67,United States,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,526379.1329999999
68,United States,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,536235.068
69,United States,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,553504.027
70,United States,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,545139.744
71,United States,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,548966.173
72,United States,GHG,3 - Agriculture,2010,Tonnes of CO2 equivalent,555689.571
73,United States,GHG,3 - Agriculture,2011,Tonnes of CO2 equivalent,541857.422
74,United States,GHG,3 - Agriculture,2012,Tonnes of CO2 equivalent,525918.365
75,United States,GHG,3 - Agriculture,2013,Tonnes of CO2 equivalent,516865.86
76,United States,GHG,3 - Agriculture,2014,Tonnes of CO2 equivalent,514710.286
77,United States,GHG,3 - Agriculture,2015,Tonnes of CO2 equivalent,522273.131
78,Korea,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,21609.0
79,Korea,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,21895.0
80,Korea,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,22303.0
81,Korea,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,22764.0
82,Korea,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,23190.0
83,Korea,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,23447.0
84,Korea,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,23954.0
85,Korea,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,23941.0
86,Korea,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,23631.0
87,Korea,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,22441.0
88,Korea,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,21825.0
89,Korea,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,21286.0
90,Korea,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,21124.0
91,Korea,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,20837.0
92,Korea,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,20910.0
93,Korea,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,21081.0
94,Korea,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,21181.0
95,Korea,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,21401.0
96,Korea,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,21452.0
97,Korea,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,21962.0
98,Korea,GHG,3 - Agriculture,2010,Tonnes of CO2 equivalent,22391.0
99,Korea,GHG,3 - Agriculture,2011,Tonnes of CO2 equivalent,21458.0
100,Korea,GHG,3 - Agriculture,2012,Tonnes of CO2 equivalent,21906.0
101,Korea,GHG,3 - Agriculture,2013,Tonnes of CO2 equivalent,21881.0
102,Korea,GHG,3 - Agriculture,2014,Tonnes of CO2 equivalent,21289.0
103,Hungary,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,9975.636
104,Hungary,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,8389.936
105,Hungary,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,7183.003000000001
106,Hungary,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,6341.456999999999
107,Hungary,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,6238.17
108,Hungary,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,5942.579000000001
109,Hungary,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,5993.246999999999
110,Hungary,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,5971.311
111,Hungary,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,6174.434
112,Hungary,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,6218.014
113,Hungary,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,6100.633000000001
114,Hungary,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,6283.97
115,Hungary,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,6317.107
116,Hungary,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,6143.844
117,Hungary,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,6409.908
118,Hungary,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,6071.823
119,Hungary,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,6055.6669999999995
120,Hungary,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,6051.9619999999995
121,Hungary,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,6073.496999999999
122,Hungary,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,5722.63
123,Hungary,GHG,3 - Agriculture,2010,Tonnes of CO2 equivalent,5642.436
124,Hungary,GHG,3 - Agriculture,2011,Tonnes of CO2 equivalent,5881.382
125,Hungary,GHG,3 - Agriculture,2012,Tonnes of CO2 equivalent,5945.187
126,Hungary,GHG,3 - Agriculture,2013,Tonnes of CO2 equivalent,6340.134
127,Hungary,GHG,3 - Agriculture,2014,Tonnes of CO2 equivalent,6493.898
128,Hungary,GHG,3 - Agriculture,2015,Tonnes of CO2 equivalent,6676.347
129,France,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,83528.649
130,France,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,83051.66
131,France,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,81639.02
132,France,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,80584.94099999999
133,France,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,80147.132
134,France,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,80941.577
135,France,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,81832.228
136,France,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,82253.58
137,France,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,82451.646
138,France,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,82836.947
139,France,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,84085.84
140,France,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,83519.27
141,France,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,82237.991
142,France,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,79720.866
143,France,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,79852.852
144,France,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,78956.632
145,France,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,78950.75
146,France,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,79870.047
147,France,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,80327.19900000001
148,France,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,79483.284
149,France,GHG,3 - Agriculture,2010,Tonnes of CO2 equivalent,78109.008
150,France,GHG,3 - Agriculture,2011,Tonnes of CO2 equivalent,77689.662
151,France,GHG,3 - Agriculture,2012,Tonnes of CO2 equivalent,77379.26
152,France,GHG,3 - Agriculture,2013,Tonnes of CO2 equivalent,76149.659
153,France,GHG,3 - Agriculture,2014,Tonnes of CO2 equivalent,79183.119
154,France,GHG,3 - Agriculture,2015,Tonnes of CO2 equivalent,78694.55900000001
155,Mexico,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,92785.86
156,Mexico,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,91041.54
157,Mexico,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,89777.12
158,Mexico,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,90185.06
159,Mexico,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,89791.96
160,Mexico,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,88247.22
161,Mexico,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,86267.48
162,Mexico,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,86945.8
163,Mexico,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,87534.61
164,Mexico,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,86161.03
165,Mexico,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,87059.6
166,Mexico,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,87684.45
167,Mexico,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,88865.91
168,Mexico,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,89056.02
169,Mexico,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,89244.19
170,Mexico,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,88745.74
171,Mexico,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,88999.86
172,Mexico,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,89635.35
173,Mexico,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,89991.36
174,Mexico,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,91503.7
175,Mexico,GHG,3 - Agriculture,2010,Tonnes of CO2 equivalent,92184.42
176,Australia,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,80178.509
177,Australia,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,79409.339
178,Australia,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,77333.497
179,Australia,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,75089.30099999999
180,Australia,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,75290.325
181,Australia,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,72855.799
182,Australia,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,74408.644
183,Australia,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,75547.6
184,Australia,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,75549.33099999999
185,Australia,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,75802.985
186,Australia,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,78625.094
187,Australia,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,77578.701
188,Australia,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,77416.536
189,Australia,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,72422.197
190,Australia,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,75386.171
191,Australia,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,76186.25200000001
192,Australia,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,74485.205
193,Australia,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,71272.33099999999
194,Australia,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,68047.026
195,Australia,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,68448.851
196,Australia,GHG,3 - Agriculture,2010,Tonnes of CO2 equivalent,66449.58
197,Australia,GHG,3 - Agriculture,2011,Tonnes of CO2 equivalent,71227.259
198,Australia,GHG,3 - Agriculture,2012,Tonnes of CO2 equivalent,72443.023
199,Australia,GHG,3 - Agriculture,2013,Tonnes of CO2 equivalent,72734.979
200,Australia,GHG,3 - Agriculture,2014,Tonnes of CO2 equivalent,72801.942
201,Australia,GHG,3 - Agriculture,2015,Tonnes of CO2 equivalent,70011.727
202,Finland,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,7525.303000000001
203,Finland,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,7007.273
204,Finland,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,6490.64
205,Finland,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,6756.463000000001
206,Finland,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,6854.098000000001
207,Finland,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,6837.7919999999995
208,Finland,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,6787.493
209,Finland,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,6805.543000000001
210,Finland,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,6620.734
211,Finland,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,6509.896
212,Finland,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,6466.334
213,Finland,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,6511.767
214,Finland,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,6615.726
215,Finland,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,6476.977
216,Finland,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,6434.474
217,Finland,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,6457.304
218,Finland,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,6414.815
219,Finland,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,6390.741
220,Finland,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,6469.366
221,Finland,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,6487.928000000001
222,Finland,GHG,3 - Agriculture,2010,Tonnes of CO2 equivalent,6576.218000000001
223,Finland,GHG,3 - Agriculture,2011,Tonnes of CO2 equivalent,6410.694
224,Finland,GHG,3 - Agriculture,2012,Tonnes of CO2 equivalent,6373.213000000001
225,Finland,GHG,3 - Agriculture,2013,Tonnes of CO2 equivalent,6483.938
226,Finland,GHG,3 - Agriculture,2014,Tonnes of CO2 equivalent,6510.798000000001
227,Finland,GHG,3 - Agriculture,2015,Tonnes of CO2 equivalent,6480.969
228,Norway,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,4823.939
229,Norway,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,4755.95
230,Norway,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,4728.585999999999
231,Norway,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,4721.61
232,Norway,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,4723.692
233,Norway,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,4708.876
234,Norway,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,4803.238
235,Norway,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,4745.87
236,Norway,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,4739.03
237,Norway,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,4756.254
238,Norway,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,4611.177
239,Norway,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,4558.68
240,Norway,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,4537.502
241,Norway,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,4611.933
242,Norway,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,4580.969
243,Norway,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,4588.958
244,Norway,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,4504.043
245,Norway,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,4497.590999999999
246,Norway,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,4484.635
247,Norway,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,4469.947
248,Norway,GHG,3 - Agriculture,2010,Tonnes of CO2 equivalent,4394.225
249,Norway,GHG,3 - Agriculture,2011,Tonnes of CO2 equivalent,4367.7390000000005
250,Norway,GHG,3 - Agriculture,2012,Tonnes of CO2 equivalent,4389.43
251,Norway,GHG,3 - Agriculture,2013,Tonnes of CO2 equivalent,4435.1759999999995
252,Norway,GHG,3 - Agriculture,2014,Tonnes of CO2 equivalent,4500.059
253,Norway,GHG,3 - Agriculture,2015,Tonnes of CO2 equivalent,4547.8679999999995
254,Sweden,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,7614.826999999999
255,Sweden,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,7312.436
256,Sweden,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,7239.016
257,Sweden,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,7633.047
258,Sweden,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,7699.2919999999995
259,Sweden,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,7982.513000000001
260,Sweden,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,7612.831999999999
261,Sweden,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,7873.51
262,Sweden,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,7601.933000000001
263,Sweden,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,7718.7880000000005
264,Sweden,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,7804.745
265,Sweden,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,7260.299
266,Sweden,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,7393.258000000001
267,Sweden,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,7399.7519999999995
268,Sweden,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,7091.164000000001
269,Sweden,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,7096.573
270,Sweden,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,7252.097
271,Sweden,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,6869.149
272,Sweden,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,6968.3640000000005
273,Sweden,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,6715.775
274,Sweden,GHG,3 - Agriculture,2010,Tonnes of CO2 equivalent,6799.98
275,Sweden,GHG,3 - Agriculture,2011,Tonnes of CO2 equivalent,7171.387
276,Sweden,GHG,3 - Agriculture,2012,Tonnes of CO2 equivalent,6679.7480000000005
277,Sweden,GHG,3 - Agriculture,2013,Tonnes of CO2 equivalent,6900.329000000001
278,Sweden,GHG,3 - Agriculture,2014,Tonnes of CO2 equivalent,6975.814
279,Sweden,GHG,3 - Agriculture,2015,Tonnes of CO2 equivalent,6894.6669999999995
280,Spain,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,34755.164
281,Spain,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,33818.88
282,Spain,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,33553.871
283,Spain,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,32563.675
284,Spain,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,33992.799
285,Spain,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,34022.027
286,Spain,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,36676.972
287,Spain,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,36389.535
288,Spain,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,37508.379
289,Spain,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,38459.574
290,Spain,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,39998.802
291,Spain,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,39306.84
292,Spain,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,38860.265
293,Spain,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,40519.295
294,Spain,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,39629.367999999995
295,Spain,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,37359.666
296,Spain,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,36669.013999999996
297,Spain,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,37842.121
298,Spain,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,34787.882000000005
299,Spain,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,35403.547
300,Spain,GHG,3 - Agriculture,2010,Tonnes of CO2 equivalent,34712.013
301,Spain,GHG,3 - Agriculture,2011,Tonnes of CO2 equivalent,34236.164
302,Spain,GHG,3 - Agriculture,2012,Tonnes of CO2 equivalent,33113.696
303,Spain,GHG,3 - Agriculture,2013,Tonnes of CO2 equivalent,33373.318999999996
304,Spain,GHG,3 - Agriculture,2014,Tonnes of CO2 equivalent,34899.248
305,Spain,GHG,3 - Agriculture,2015,Tonnes of CO2 equivalent,35978.589
306,Belgium,GHG,3 - Agriculture,1990,Tonnes of CO2 equivalent,12248.708
307,Belgium,GHG,3 - Agriculture,1991,Tonnes of CO2 equivalent,12094.681
308,Belgium,GHG,3 - Agriculture,1992,Tonnes of CO2 equivalent,12079.555
309,Belgium,GHG,3 - Agriculture,1993,Tonnes of CO2 equivalent,12202.916000000001
310,Belgium,GHG,3 - Agriculture,1994,Tonnes of CO2 equivalent,12070.208999999999
311,Belgium,GHG,3 - Agriculture,1995,Tonnes of CO2 equivalent,12278.687
312,Belgium,GHG,3 - Agriculture,1996,Tonnes of CO2 equivalent,12195.288
313,Belgium,GHG,3 - Agriculture,1997,Tonnes of CO2 equivalent,12195.686000000002
314,Belgium,GHG,3 - Agriculture,1998,Tonnes of CO2 equivalent,11992.787
315,Belgium,GHG,3 - Agriculture,1999,Tonnes of CO2 equivalent,12203.85
316,Belgium,GHG,3 - Agriculture,2000,Tonnes of CO2 equivalent,11350.625
317,Belgium,GHG,3 - Agriculture,2001,Tonnes of CO2 equivalent,11132.17
318,Belgium,GHG,3 - Agriculture,2002,Tonnes of CO2 equivalent,10999.968
319,Belgium,GHG,3 - Agriculture,2003,Tonnes of CO2 equivalent,10626.747
320,Belgium,GHG,3 - Agriculture,2004,Tonnes of CO2 equivalent,10534.332
321,Belgium,GHG,3 - Agriculture,2005,Tonnes of CO2 equivalent,10312.478000000001
322,Belgium,GHG,3 - Agriculture,2006,Tonnes of CO2 equivalent,10097.341999999999
323,Belgium,GHG,3 - Agriculture,2007,Tonnes of CO2 equivalent,10277.607
324,Belgium,GHG,3 - Agriculture,2008,Tonnes of CO2 equivalent,10129.363000000001
325,Belgium,GHG,3 - Agriculture,2009,Tonnes of CO2 equivalent,10288.059000000001
