"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LTAX_GDP","Labour tax revenue, % GDP","2012","2012","PC","Percentage","0","Units",,,11.954814477226,,
"AUS","Australia","LTAX_GDP","Labour tax revenue, % GDP","2013","2013","PC","Percentage","0","Units",,,12.012605819406,,
"AUS","Australia","LTAX_GDP","Labour tax revenue, % GDP","2014","2014","PC","Percentage","0","Units",,,12.672457216679,,
"AUS","Australia","LTAX_GDP","Labour tax revenue, % GDP","2015","2015","PC","Percentage","0","Units",,,12.932477585283,,
"AUS","Australia","LTAX_GDP","Labour tax revenue, % GDP","2016","2016","PC","Percentage","0","Units",,,13.093929182818,"E","Estimated value"
"AUT","Austria","GDP_RCAP","Real GDP per capita","1990","1990","USD","US Dollar","0","Units","2010","2010",30228.05,"E","Estimated value"
"AUT","Austria","GDP_RCAP","Real GDP per capita","1995","1995","USD","US Dollar","0","Units","2010","2010",32614.87,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2000","2000","USD","US Dollar","0","Units","2010","2010",37419.32,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2001","2001","USD","US Dollar","0","Units","2010","2010",37760.25,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2002","2002","USD","US Dollar","0","Units","2010","2010",38210.87,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2003","2003","USD","US Dollar","0","Units","2010","2010",38375.12,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2004","2004","USD","US Dollar","0","Units","2010","2010",39228.23,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2005","2005","USD","US Dollar","0","Units","2010","2010",39929.48,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2006","2006","USD","US Dollar","0","Units","2010","2010",41153.68,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2007","2007","USD","US Dollar","0","Units","2010","2010",42548.73,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2008","2008","USD","US Dollar","0","Units","2010","2010",43032.05,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2009","2009","USD","US Dollar","0","Units","2010","2010",41255.8,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2010","2010","USD","US Dollar","0","Units","2010","2010",41814.32,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2011","2011","USD","US Dollar","0","Units","2010","2010",42782.54,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2012","2012","USD","US Dollar","0","Units","2010","2010",42781.95,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2013","2013","USD","US Dollar","0","Units","2010","2010",42492.36,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2014","2014","USD","US Dollar","0","Units","2010","2010",42569.39,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2015","2015","USD","US Dollar","0","Units","2010","2010",42808.88,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2016","2016","USD","US Dollar","0","Units","2010","2010",43263.1,,
"AUT","Austria","GDP_RCAP","Real GDP per capita","2017","2017","USD","US Dollar","0","Units","2010","2010",44412.6,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","1990","1990","HAB","Inhabitants","0","Units",,,92.08442,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","1995","1995","HAB","Inhabitants","0","Units",,,95.25771,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2000","2000","HAB","Inhabitants","0","Units",,,96.20139,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2001","2001","HAB","Inhabitants","0","Units",,,96.54082,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2002","2002","HAB","Inhabitants","0","Units",,,96.97794,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2003","2003","HAB","Inhabitants","0","Units",,,97.47198,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2004","2004","HAB","Inhabitants","0","Units",,,97.96021,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2005","2005","HAB","Inhabitants","0","Units",,,98.39948,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2006","2006","HAB","Inhabitants","0","Units",,,98.77008,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2007","2007","HAB","Inhabitants","0","Units",,,99.09254,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2008","2008","HAB","Inhabitants","0","Units",,,99.4105,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2009","2009","HAB","Inhabitants","0","Units",,,99.78705,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2010","2010","HAB","Inhabitants","0","Units",,,100.2629,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2011","2011","HAB","Inhabitants","0","Units",,,100.858,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2012","2012","HAB","Inhabitants","0","Units",,,101.5457,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2013","2013","HAB","Inhabitants","0","Units",,,102.2638,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2014","2014","HAB","Inhabitants","0","Units",,,102.9247,,
"AUT","Austria","POPDEN","Population density, inhabitants per km2","2015","2015","HAB","Inhabitants","0","Units",,,103.4664,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","1990","1990","PC","Percentage","0","Units",,,23.525745865126,"E","Estimated value"
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","1995","1995","PC","Percentage","0","Units",,,26.128391075207,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2000","2000","PC","Percentage","0","Units",,,26.343145213685,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2001","2001","PC","Percentage","0","Units",,,26.941524342098,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2002","2002","PC","Percentage","0","Units",,,26.472121232343,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2003","2003","PC","Percentage","0","Units",,,26.494246061893,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2004","2004","PC","Percentage","0","Units",,,26.093719915168,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2005","2005","PC","Percentage","0","Units",,,25.481481383476,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2006","2006","PC","Percentage","0","Units",,,25.310709936373,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2007","2007","PC","Percentage","0","Units",,,25.189427006389,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2008","2008","PC","Percentage","0","Units",,,25.965526814052,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2009","2009","PC","Percentage","0","Units",,,26.070319562357,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2010","2010","PC","Percentage","0","Units",,,26.006696834614,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2011","2011","PC","Percentage","0","Units",,,26.015496620849,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2012","2012","PC","Percentage","0","Units",,,26.501937263613,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2013","2013","PC","Percentage","0","Units",,,27.14753169388,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2014","2014","PC","Percentage","0","Units",,,27.568617436438,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2015","2015","PC","Percentage","0","Units",,,28.018091325003,,
"AUT","Austria","LTAX_GDP","Labour tax revenue, % GDP","2016","2016","PC","Percentage","0","Units",,,26.887457573324,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","1990","1990","USD","US Dollar","0","Units","2010","2010",29788.62,"E","Estimated value"
"BEL","Belgium","GDP_RCAP","Real GDP per capita","1995","1995","USD","US Dollar","0","Units","2010","2010",31669.04,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2000","2000","USD","US Dollar","0","Units","2010","2010",36179.46,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2001","2001","USD","US Dollar","0","Units","2010","2010",36342.35,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2002","2002","USD","US Dollar","0","Units","2010","2010",36825.74,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2003","2003","USD","US Dollar","0","Units","2010","2010",36918.06,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2004","2004","USD","US Dollar","0","Units","2010","2010",38036.97,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2005","2005","USD","US Dollar","0","Units","2010","2010",38587.73,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2006","2006","USD","US Dollar","0","Units","2010","2010",39284.07,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2007","2007","USD","US Dollar","0","Units","2010","2010",40341.65,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2008","2008","USD","US Dollar","0","Units","2010","2010",40350.8,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2009","2009","USD","US Dollar","0","Units","2010","2010",39147.03,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2010","2010","USD","US Dollar","0","Units","2010","2010",39932.85,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2011","2011","USD","US Dollar","0","Units","2010","2010",40376.55,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2012","2012","USD","US Dollar","0","Units","2010","2010",40214.05,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2013","2013","USD","US Dollar","0","Units","2010","2010",40049.16,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2014","2014","USD","US Dollar","0","Units","2010","2010",40345.65,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2015","2015","USD","US Dollar","0","Units","2010","2010",40663.02,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2016","2016","USD","US Dollar","0","Units","2010","2010",41003.27,,
"BEL","Belgium","GDP_RCAP","Real GDP per capita","2017","2017","USD","US Dollar","0","Units","2010","2010",41435.94,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2000","2000","HAB","Inhabitants","0","Units",,,336.7846,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2001","2001","HAB","Inhabitants","0","Units",,,337.996,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2002","2002","HAB","Inhabitants","0","Units",,,339.4984,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2003","2003","HAB","Inhabitants","0","Units",,,341.2719,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2004","2004","HAB","Inhabitants","0","Units",,,343.2728,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2005","2005","HAB","Inhabitants","0","Units",,,345.4597,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2006","2006","HAB","Inhabitants","0","Units",,,347.8404,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2007","2007","HAB","Inhabitants","0","Units",,,350.404,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2008","2008","HAB","Inhabitants","0","Units",,,353.0682,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2009","2009","HAB","Inhabitants","0","Units",,,355.7252,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2010","2010","HAB","Inhabitants","0","Units",,,358.2948,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2011","2011","HAB","Inhabitants","0","Units",,,360.7299,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2012","2012","HAB","Inhabitants","0","Units",,,363.038,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2013","2013","HAB","Inhabitants","0","Units",,,365.2641,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2014","2014","HAB","Inhabitants","0","Units",,,367.4799,,
"BEL","Belgium","POPDEN","Population density, inhabitants per km2","2015","2015","HAB","Inhabitants","0","Units",,,369.7327,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","1990","1990","PC","Percentage","0","Units",,,26.926985599926,"E","Estimated value"
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","1995","1995","PC","Percentage","0","Units",,,27.953065733983,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2000","2000","PC","Percentage","0","Units",,,27.140843349266,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2001","2001","PC","Percentage","0","Units",,,27.634517126748,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2002","2002","PC","Percentage","0","Units",,,27.800933621301,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2003","2003","PC","Percentage","0","Units",,,27.409357204317,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2004","2004","PC","Percentage","0","Units",,,26.884052763624,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2005","2005","PC","Percentage","0","Units",,,25.834910977741,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2006","2006","PC","Percentage","0","Units",,,25.248448361154,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2007","2007","PC","Percentage","0","Units",,,25.185770954553,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2008","2008","PC","Percentage","0","Units",,,25.997827448821,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2009","2009","PC","Percentage","0","Units",,,26.219540117602,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2010","2010","PC","Percentage","0","Units",,,25.884281120205,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2011","2011","PC","Percentage","0","Units",,,26.152072594162,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2012","2012","PC","Percentage","0","Units",,,26.520997432317,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2013","2013","PC","Percentage","0","Units",,,27.203411230455,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2014","2014","PC","Percentage","0","Units",,,27.206523068127,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2015","2015","PC","Percentage","0","Units",,,27.00191236191,,
"BEL","Belgium","LTAX_GDP","Labour tax revenue, % GDP","2016","2016","PC","Percentage","0","Units",,,25.948057629507,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","1990","1990","USD","US Dollar","0","Units","2010","2010",30892.04,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","1995","1995","USD","US Dollar","0","Units","2010","2010",31719.88,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2000","2000","USD","US Dollar","0","Units","2010","2010",36854.38,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2001","2001","USD","US Dollar","0","Units","2010","2010",37157.67,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2002","2002","USD","US Dollar","0","Units","2010","2010",37914.2,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2003","2003","USD","US Dollar","0","Units","2010","2010",38222.96,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2004","2004","USD","US Dollar","0","Units","2010","2010",39005.87,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2005","2005","USD","US Dollar","0","Units","2010","2010",39832.5,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2006","2006","USD","US Dollar","0","Units","2010","2010",40429.82,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2007","2007","USD","US Dollar","0","Units","2010","2010",40795.85,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2008","2008","USD","US Dollar","0","Units","2010","2010",40729.54,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2009","2009","USD","US Dollar","0","Units","2010","2010",39077.47,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2010","2010","USD","US Dollar","0","Units","2010","2010",39835.81,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2011","2011","USD","US Dollar","0","Units","2010","2010",40647.04,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2012","2012","USD","US Dollar","0","Units","2010","2010",40927.46,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2013","2013","USD","US Dollar","0","Units","2010","2010",41518.36,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2014","2014","USD","US Dollar","0","Units","2010","2010",42285.15,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2015","2015","USD","US Dollar","0","Units","2010","2010",42298.53,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2016","2016","USD","US Dollar","0","Units","2010","2010",42494.65,,
"CAN","Canada","GDP_RCAP","Real GDP per capita","2017","2017","USD","US Dollar","0","Units","2010","2010",43370.15,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","1990","1990","HAB","Inhabitants","0","Units",,,2.77352,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","1995","1995","HAB","Inhabitants","0","Units",,,2.93751,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2000","2000","HAB","Inhabitants","0","Units",,,3.078296,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2001","2001","HAB","Inhabitants","0","Units",,,3.107237,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2002","2002","HAB","Inhabitants","0","Units",,,3.136898,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2003","2003","HAB","Inhabitants","0","Units",,,3.167637,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2004","2004","HAB","Inhabitants","0","Units",,,3.199847,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2005","2005","HAB","Inhabitants","0","Units",,,3.233755,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2006","2006","HAB","Inhabitants","0","Units",,,3.269561,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2007","2007","HAB","Inhabitants","0","Units",,,3.307063,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2008","2008","HAB","Inhabitants","0","Units",,,3.345583,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2009","2009","HAB","Inhabitants","0","Units",,,3.384171,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2010","2010","HAB","Inhabitants","0","Units",,,3.422113,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2011","2011","HAB","Inhabitants","0","Units",,,3.459165,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2012","2012","HAB","Inhabitants","0","Units",,,3.495429,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2013","2013","HAB","Inhabitants","0","Units",,,3.530962,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2014","2014","HAB","Inhabitants","0","Units",,,3.565939,,
"CAN","Canada","POPDEN","Population density, inhabitants per km2","2015","2015","HAB","Inhabitants","0","Units",,,3.600491,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","1990","1990","PC","Percentage","0","Units",,,19.462365618279,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","1995","1995","PC","Percentage","0","Units",,,18.802806119458,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2000","2000","PC","Percentage","0","Units",,,18.575594082922,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2001","2001","PC","Percentage","0","Units",,,18.337697777484,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2002","2002","PC","Percentage","0","Units",,,17.393420193876,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2003","2003","PC","Percentage","0","Units",,,17.022037336861,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2004","2004","PC","Percentage","0","Units",,,16.9385788199,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2005","2005","PC","Percentage","0","Units",,,17.117541403531,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2006","2006","PC","Percentage","0","Units",,,17.078924622694,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2007","2007","PC","Percentage","0","Units",,,17.399435579643,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2008","2008","PC","Percentage","0","Units",,,16.966510768862,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2009","2009","PC","Percentage","0","Units",,,17.284916689458,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2010","2010","PC","Percentage","0","Units",,,16.150417216261,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2011","2011","PC","Percentage","0","Units",,,16.336853957674,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2012","2012","PC","Percentage","0","Units",,,16.744551345048,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2013","2013","PC","Percentage","0","Units",,,16.697232750793,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2014","2014","PC","Percentage","0","Units",,,16.712479092478,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2015","2015","PC","Percentage","0","Units",,,17.284142010363,,
"CAN","Canada","LTAX_GDP","Labour tax revenue, % GDP","2016","2016","PC","Percentage","0","Units",,,17.168288838399,,
"CZE","Czech Republic","GDP_RCAP","Real GDP per capita","1990","1990","USD","US Dollar","0","Units","2010","2010",19543.29,"E","Estimated value"
