True,Value
2008,Mexico,Manufacturing industry,1616.5443400000001
2008,Mexico,Public water supply,4239.38997
2008,Mexico,Total gross abstraction,50223.490439999994
2008,Netherlands,"Agriculture, forestry, fishing",21.0
2008,Netherlands,Irrigation,12.0
2008,Netherlands,Manufacturing industry,3038.0
2008,Netherlands,Public water supply,490.0
2008,Netherlands,Total gross abstraction,9725.0
2008,Norway,Manufacturing industry,1108.0
2008,Norway,Public water supply,744.0
2008,Poland,"Agriculture, forestry, fishing",1149.0
2008,Poland,Aquaculture,1047.0
2008,Poland,Irrigation,102.0
2008,Poland,Manufacturing industry,305.0
2008,Poland,Public water supply,662.0
2008,Poland,Total gross abstraction,8727.0
2008,Portugal,Public water supply,589.53998
2008,Russia,"Agriculture, forestry, fishing",20208.0
2008,Russia,Manufacturing industry,5201.0
2008,Russia,Total gross abstraction,64264.0
2008,Slovak Republic,"Agriculture, forestry, fishing",9.0
2008,Slovak Republic,Irrigation,9.0
2008,Slovak Republic,Manufacturing industry,252.0
2008,Slovak Republic,Public water supply,52.0
2008,Slovak Republic,Total gross abstraction,313.0
2008,Slovenia,"Agriculture, forestry, fishing",2.0
2008,Slovenia,Irrigation,2.0
2008,Slovenia,Manufacturing industry,26.0
2008,Slovenia,Public water supply,4.0
2008,Slovenia,Total gross abstraction,854.0
2008,Spain,"Agriculture, forestry, fishing",18360.0
2008,Spain,Aquaculture,2460.0
2008,Spain,Irrigation,15900.0
2008,Spain,Manufacturing industry,318.0
2008,Spain,Public water supply,4208.0
2008,Spain,Total gross abstraction,29199.0
2008,Switzerland,Public water supply,181.0
2008,Turkey,"Agriculture, forestry, fishing",26996.0
2008,Turkey,Irrigation,26996.0
2008,Turkey,Manufacturing industry,192.0
2008,Turkey,Public water supply,2329.0
2008,Turkey,Total gross abstraction,29589.0
2009,Belgium,"Agriculture, forestry, fishing",3.37
2009,Belgium,Manufacturing industry,1022.98322
2009,Belgium,Public water supply,254.92
2009,Belgium,Total gross abstraction,5392.8
2009,Canada,Manufacturing industry,2982.6
2009,Chile,Public water supply,928.06
2009,China (People's Republic of),Total gross abstraction,483947.0
2009,Costa Rica,"Agriculture, forestry, fishing",171.4762
2009,Costa Rica,Irrigation,149.0165
2009,Costa Rica,Manufacturing industry,4.8002
2009,Costa Rica,Public water supply,245.4
2009,Costa Rica,Total gross abstraction,424.47461
2009,Czech Republic,"Agriculture, forestry, fishing",29.0
2009,Czech Republic,Irrigation,23.0
2009,Czech Republic,Manufacturing industry,228.0
2009,Czech Republic,Public water supply,357.0
2009,Czech Republic,Total gross abstraction,1572.0
2009,Denmark,"Agriculture, forestry, fishing",9.4
2009,Denmark,Irrigation,2.19
2009,Denmark,Manufacturing industry,0.1
2009,Denmark,Total gross abstraction,9.5
2009,England and Wales,"Agriculture, forestry, fishing",856.0
2009,England and Wales,Aquaculture,810.0
2009,England and Wales,Irrigation,44.0
2009,England and Wales,Manufacturing industry,1051.0
2009,England and Wales,Public water supply,4018.00195
2009,England and Wales,Total gross abstraction,6118.0
2009,Estonia,"Agriculture, forestry, fishing",0.23
2009,Estonia,Manufacturing industry,15.0
2009,Estonia,Public water supply,28.95
2009,Estonia,Total gross abstraction,1056.33997
2009,Finland,Manufacturing industry,1283.0
2009,France,"Agriculture, forestry, fishing",1949.03796
2009,France,Manufacturing industry,1222.31952
2009,France,Public water supply,1789.57019
2009,France,Total gross abstraction,23472.62913
2009,Hungary,"Agriculture, forestry, fishing",340.0
2009,Hungary,Irrigation,128.0
2009,Hungary,Manufacturing industry,32.0
2009,Hungary,Public water supply,264.0
2009,Hungary,Total gross abstraction,5784.0
2009,Ireland,Public water supply,556.0
2009,Ireland,Total gross abstraction,561.0
2009,Israel,Total gross abstraction,479.0
2009,Japan,"Agriculture, forestry, fishing",51564.0
2009,Japan,Manufacturing industry,8358.0
2009,Japan,Public water supply,12160.0
2009,Japan,Total gross abstraction,72082.0
2009,Korea,"Agriculture, forestry, fishing",10681.0
2009,Korea,Irrigation,10350.0
2009,Korea,Manufacturing industry,2570.0
2009,Korea,Public water supply,5641.0
2009,Korea,Total gross abstraction,18892.0
2009,Latvia,"Agriculture, forestry, fishing",43.956
2009,Latvia,Aquaculture,43.0
2009,Latvia,Manufacturing industry,12.74811
2009,Latvia,Public water supply,36.433890000000005
2009,Latvia,Total gross abstraction,108.931
2009,Lithuania,"Agriculture, forestry, fishing",74.8521
2009,Lithuania,Irrigation,0.2705
2009,Lithuania,Manufacturing industry,21.3875
2009,Lithuania,Public water supply,0.349
2009,Lithuania,Total gross abstraction,2250.9610000000002
2009,Luxembourg,Public water supply,20.0
2009,Luxembourg,Total gross abstraction,20.0
2009,Mexico,"Agriculture, forestry, fishing",40919.52958
2009,Mexico,Manufacturing industry,1616.67232
2009,Mexico,Public water supply,4310.08712
2009,Mexico,Total gross abstraction,50479.76662
2009,Netherlands,"Agriculture, forestry, fishing",12.0
2009,Netherlands,Irrigation,10.0
2009,Netherlands,Manufacturing industry,3391.0
2009,Netherlands,Public water supply,474.0
2009,Netherlands,Total gross abstraction,10382.0
2009,Norway,Manufacturing industry,1005.0
2009,Norway,Public water supply,720.0
2009,Poland,"Agriculture, forestry, fishing",1159.0
2009,Poland,Aquaculture,1064.0
2009,Poland,Irrigation,95.0
2009,Poland,Manufacturing industry,295.0
2009,Poland,Public water supply,649.0
2009,Poland,Total gross abstraction,8931.0
2009,Portugal,Public water supply,610.97998
2009,Russia,"Agriculture, forestry, fishing",19650.0
2009,Russia,Manufacturing industry,4591.0
2009,Russia,Total gross abstraction,60144.0
2009,Slovak Republic,"Agriculture, forestry, fishing",12.0
2009,Slovak Republic,Irrigation,12.0
2009,Slovak Republic,Manufacturing industry,217.0
2009,Slovak Republic,Public water supply,51.0
2009,Slovak Republic,Total gross abstraction,280.0
2009,Slovenia,"Agriculture, forestry, fishing",2.0
2009,Slovenia,Irrigation,2.0
2009,Slovenia,Manufacturing industry,20.0
2009,Slovenia,Public water supply,4.0
2009,Slovenia,Total gross abstraction,753.0
2009,Spain,"Agriculture, forestry, fishing",18970.0
2009,Spain,Aquaculture,2170.0
2009,Spain,Irrigation,16800.0
2009,Spain,Manufacturing industry,325.0
2009,Spain,Public water supply,3930.0
2009,Spain,Total gross abstraction,29390.0
2009,Switzerland,Public water supply,190.0
2009,Turkey,"Agriculture, forestry, fishing",29872.0
2009,Turkey,Irrigation,29872.0
2009,Turkey,Public water supply,2447.0
2009,Turkey,Total gross abstraction,32319.0
2010,Belgium,"Agriculture, forestry, fishing",0.54
2010,Belgium,Manufacturing industry,1167.03
2010,Belgium,Public water supply,268.77
2010,Belgium,Total gross abstraction,5340.71964
2010,Chile,Public water supply,923.7
2010,China (People's Republic of),Total gross abstraction,486160.0
2010,Costa Rica,"Agriculture, forestry, fishing",492.7104
2010,Costa Rica,Irrigation,437.1266
2010,Costa Rica,Manufacturing industry,8.0768
2010,Costa Rica,Public water supply,264.41
2010,Costa Rica,Total gross abstraction,771.38539
2010,Czech Republic,"Agriculture, forestry, fishing",25.0
2010,Czech Republic,Aquaculture,5.7
2010,Czech Republic,Irrigation,19.0
2010,Czech Republic,Manufacturing industry,218.0
2010,Czech Republic,Public water supply,349.0
2010,Czech Republic,Total gross abstraction,1573.0
2010,Denmark,"Agriculture, forestry, fishing",2.8
2010,Denmark,Irrigation,2.5
2010,Denmark,Manufacturing industry,1.7
2010,Denmark,Public water supply,0.2
2010,Denmark,Total gross abstraction,4.7
2010,England and Wales,"Agriculture, forestry, fishing",982.0
2010,England and Wales,Aquaculture,923.0
2010,England and Wales,Irrigation,57.0
2010,England and Wales,Manufacturing industry,696.0
2010,England and Wales,Public water supply,4227.0
2010,England and Wales,Total gross abstraction,6111.0
2010,Estonia,"Agriculture, forestry, fishing",0.002
2010,Estonia,Manufacturing industry,17.12
2010,Estonia,Public water supply,28.599
2010,Estonia,Total gross abstraction,1546.0
2010,Finland,Irrigation,4.23
2010,Finland,Manufacturing industry,1414.0
2010,Finland,Public water supply,170.0
2010,France,"Agriculture, forestry, fishing",1831.48071
2010,France,Manufacturing industry,1023.0
2010,France,Public water supply,1772.97022
2010,France,Total gross abstraction,22355.87719
2010,Germany,"Agriculture, forestry, fishing",54.09078
2010,Germany,Irrigation,28.372359999999997
2010,Germany,Manufacturing industry,3895.95996
2010,Germany,Public water supply,1545.80896
2010,Germany,Total gross abstraction,27195.010360000004
2010,Hungary,"Agriculture, forestry, fishing",228.0
2010,Hungary,Aquaculture,54.16
2010,Hungary,Irrigation,43.44
2010,Hungary,Manufacturing industry,33.0
2010,Hungary,Public water supply,248.0
2010,Hungary,Total gross abstraction,4835.0
2010,Iceland,Manufacturing industry,9.9
2010,Iceland,Public water supply,20.7
2010,Iceland,Total gross abstraction,30.6
2010,Ireland,Public water supply,532.0
2010,Israel,Total gross abstraction,504.0
2010,Japan,"Agriculture, forestry, fishing",51493.0
2010,Japan,Manufacturing industry,8418.0
2010,Japan,Public water supply,12166.0
2010,Japan,Total gross abstraction,72077.0
2010,Korea,"Agriculture, forestry, fishing",7709.0
2010,Korea,Irrigation,7378.0
2010,Korea,Manufacturing industry,2288.0
2010,Korea,Public water supply,5760.0
2010,Korea,Total gross abstraction,15757.0
2010,Latvia,"Agriculture, forestry, fishing",31.179000000000002
2010,Latvia,Aquaculture,30.8
2010,Latvia,Manufacturing industry,15.57787
2010,Latvia,Public water supply,34.55472
2010,Latvia,Total gross abstraction,105.037
2010,Lithuania,"Agriculture, forestry, fishing",63.6456
2010,Lithuania,Aquaculture,63.3
2010,Lithuania,Irrigation,0.267
2010,Lithuania,Manufacturing industry,20.21
2010,Lithuania,Public water supply,0.32
2010,Lithuania,Total gross abstraction,582.5759
2010,Luxembourg,Manufacturing industry,2.0
2010,Luxembourg,Public water supply,22.0
2010,Luxembourg,Total gross abstraction,24.0
2010,Mexico,"Agriculture, forestry, fishing",40574.97803
2010,Mexico,Manufacturing industry,1467.65961
2010,Mexico,Public water supply,4332.5139899999995
2010,Mexico,Total gross abstraction,50008.629219999995
2010,Netherlands,"Agriculture, forestry, fishing",29.0
2010,Netherlands,Irrigation,19.0
2010,Netherlands,Manufacturing industry,2734.0
2010,Netherlands,Public water supply,456.0
2010,Netherlands,Total gross abstraction,9927.0
2010,New Zealand,"Agriculture, forestry, fishing",2176.0
2010,New Zealand,Irrigation,1789.5
2010,New Zealand,Manufacturing industry,911.5
2010,New Zealand,Public water supply,439.5
2010,New Zealand,Total gross abstraction,3527.0
2010,Norway,Public water supply,728.0
2010,Poland,"Agriculture, forestry, fishing",1153.0
2010,Poland,Aquaculture,1078.0
2010,Poland,Irrigation,75.0
2010,Poland,Manufacturing industry,230.0
2010,Poland,Public water supply,637.0
2010,Poland,Total gross abstraction,8923.0
2010,Russia,"Agriculture, forestry, fishing",19055.0
2010,Russia,Manufacturing industry,4897.0
2010,Russia,Total gross abstraction,63321.0
2010,Slovak Republic,"Agriculture, forestry, fishing",6.0
2010,Slovak Republic,Irrigation,6.0
2010,Slovak Republic,Manufacturing industry,206.0
2010,Slovak Republic,Public water supply,48.0
2010,Slovak Republic,Total gross abstraction,260.0
2010,Slovenia,"Agriculture, forestry, fishing",1.0
2010,Slovenia,Irrigation,1.0
2010,Slovenia,Manufacturing industry,28.0
2010,Slovenia,Public water supply,4.0
2010,Slovenia,Total gross abstraction,740.0
2010,Spain,"Agriculture, forestry, fishing",18560.0
2010,Spain,Aquaculture,2060.0
2010,Spain,Irrigation,16500.0
2010,Spain,Manufacturing industry,331.0
2010,Spain,Public water supply,3460.0
2010,Spain,Total gross abstraction,28651.0
2010,Sweden,"Agriculture, forestry, fishing",50.0
2010,Sweden,Irrigation,50.0
2010,Sweden,Manufacturing industry,1438.0
2010,Sweden,Public water supply,708.0
2010,Sweden,Total gross abstraction,2342.0
2010,Switzerland,Public water supply,189.0
2010,Turkey,"Agriculture, forestry, fishing",30949.0
2010,Turkey,Irrigation,30949.0
2010,Turkey,Manufacturing industry,224.0
2010,Turkey,Public water supply,2558.0
2010,Turkey,Total gross abstraction,33818.0
2010,United States,"Agriculture, forestry, fishing",102668.1466
2010,United States,Aquaculture,10514.54904
2010,United States,Irrigation,91052.40235
2010,United States,Manufacturing industry,18012.9009
2010,United States,Public water supply,36338.06042
2010,United States,Total gross abstraction,379960.70781999995
2011,Belgium,"Agriculture, forestry, fishing",0.75
2011,Belgium,Manufacturing industry,1060.72
2011,Belgium,Public water supply,265.38
2011,Belgium,Total gross abstraction,4657.81
2011,Canada,Manufacturing industry,2923.0
2011,Canada,Public water supply,4542.7
2011,Chile,Public water supply,931.63
2011,China (People's Republic of),Total gross abstraction,495330.0
2011,Costa Rica,"Agriculture, forestry, fishing",670.6945
2011,Costa Rica,Irrigation,605.7405
2011,Costa Rica,Manufacturing industry,8.8528
2011,Costa Rica,Public water supply,274.79
2011,Costa Rica,Total gross abstraction,965.39394
2011,Czech Republic,"Agriculture, forestry, fishing",27.0
2011,Czech Republic,Aquaculture,6.0
2011,Czech Republic,Irrigation,21.0
2011,Czech Republic,Manufacturing industry,208.0
2011,Czech Republic,Public water supply,327.0
2011,Czech Republic,Total gross abstraction,1508.0
2011,Denmark,"Agriculture, forestry, fishing",3.0
2011,Denmark,Irrigation,2.0
2011,Denmark,Manufacturing industry,4.0
2011,Denmark,Public water supply,0.1
2011,Denmark,Total gross abstraction,7.12
2011,England and Wales,"Agriculture, forestry, fishing",782.0
2011,England and Wales,Aquaculture,717.0
2011,England and Wales,Irrigation,63.0
2011,England and Wales,Manufacturing industry,484.0
2011,England and Wales,Public water supply,4074.0
2011,England and Wales,Total gross abstraction,5526.0
2011,Estonia,"Agriculture, forestry, fishing",0.044969999999999996
2011,Estonia,Manufacturing industry,13.618170000000001
2011,Estonia,Public water supply,28.031999999999996
2011,Estonia,Total gross abstraction,1574.73206
2011,Finland,Public water supply,160.0
2011,France,"Agriculture, forestry, fishing",1819.9711899999998
2011,France,Manufacturing industry,1074.0
2011,France,Public water supply,1750.24207
2011,France,Total gross abstraction,22407.92249
2011,Greece,"Agriculture, forestry, fishing",3615.4
2011,Greece,Irrigation,3612.78
2011,Greece,Manufacturing industry,1.59
2011,Greece,Public water supply,628.5
2011,Greece,Total gross abstraction,4319.34
2011,Hungary,"Agriculture, forestry, fishing",276.0
2011,Hungary,Aquaculture,67.5
2011,Hungary,Irrigation,97.61
2011,Hungary,Manufacturing industry,37.0
2011,Hungary,Public water supply,255.0
2011,Hungary,Total gross abstraction,4690.0
2011,Iceland,Manufacturing industry,11.4
2011,Iceland,Public water supply,27.7
2011,Iceland,Total gross abstraction,39.1
2011,Ireland,Public water supply,530.0
2011,Israel,Total gross abstraction,517.0
2011,Japan,"Agriculture, forestry, fishing",51562.0
2011,Japan,Manufacturing industry,8113.0
2011,Japan,Public water supply,11984.0
2011,Japan,Total gross abstraction,71660.0
2011,Korea,"Agriculture, forestry, fishing",7610.0
2011,Korea,Irrigation,7266.0
2011,Korea,Manufacturing industry,2164.0
2011,Korea,Public water supply,5854.0
2011,Korea,Total gross abstraction,15628.0
2011,Latvia,"Agriculture, forestry, fishing",20.223
2011,Latvia,Aquaculture,19.9
2011,Latvia,Manufacturing industry,17.77712
2011,Latvia,Public water supply,33.538000000000004
2011,Latvia,Total gross abstraction,96.147
2011,Lithuania,"Agriculture, forestry, fishing",59.7074
2011,Lithuania,Aquaculture,59.42
2011,Lithuania,Irrigation,0.22699999999999998
2011,Lithuania,Manufacturing industry,24.48
2011,Lithuania,Public water supply,0.304
2011,Lithuania,Total gross abstraction,456.7953
2011,Luxembourg,Manufacturing industry,3.0
2011,Luxembourg,Public water supply,24.0
2011,Luxembourg,Total gross abstraction,24.0
2011,Mexico,"Agriculture, forestry, fishing",40854.614669999995
2011,Mexico,Manufacturing industry,1461.05444
2011,Mexico,Public water supply,5025.21228
2011,Mexico,Total gross abstraction,50974.35899
2011,Netherlands,"Agriculture, forestry, fishing",31.0
2011,Netherlands,Irrigation,21.0
2011,Netherlands,Manufacturing industry,2782.0
2011,Netherlands,Public water supply,473.0
2011,Netherlands,Total gross abstraction,9193.0
2011,Norway,Public water supply,740.0
2011,Poland,"Agriculture, forestry, fishing",1111.0
2011,Poland,Aquaculture,1028.0
2011,Poland,Irrigation,83.0
2011,Poland,Manufacturing industry,314.0
2011,Poland,Public water supply,610.0
2011,Poland,Total gross abstraction,9178.0
2011,Russia,"Agriculture, forestry, fishing",18591.0
2011,Russia,Manufacturing industry,4510.0
2011,Russia,Total gross abstraction,59496.0
2011,Slovak Republic,"Agriculture, forestry, fishing",11.0
2011,Slovak Republic,Irrigation,10.0
2011,Slovak Republic,Manufacturing industry,199.0
2011,Slovak Republic,Public water supply,49.0
2011,Slovak Republic,Total gross abstraction,259.0
2011,Slovenia,"Agriculture, forestry, fishing",3.0
2011,Slovenia,Irrigation,3.0
2011,Slovenia,Manufacturing industry,26.0
2011,Slovenia,Public water supply,4.0
2011,Slovenia,Total gross abstraction,666.0
2011,Spain,"Agriculture, forestry, fishing",19300.0
2011,Spain,Aquaculture,1980.0
2011,Spain,Irrigation,17320.0
2011,Spain,Manufacturing industry,326.0
2011,Spain,Public water supply,3098.0
2011,Spain,Total gross abstraction,28874.0
2011,Switzerland,Public water supply,191.0
2011,Turkey,"Agriculture, forestry, fishing",33099.0
2011,Turkey,Irrigation,33099.0
2011,Turkey,Public water supply,2604.0
2012,Belgium,"Agriculture, forestry, fishing",1.1
2012,Belgium,Manufacturing industry,1058.89
2012,Belgium,Public water supply,261.39
2012,Belgium,Total gross abstraction,4664.46
2012,Chile,Public water supply,934.0
2012,China (People's Republic of),Total gross abstraction,495280.0
2012,Colombia,Total gross abstraction,31987.0
2012,Costa Rica,"Agriculture, forestry, fishing",817.9903
2012,Costa Rica,Irrigation,747.9495
2012,Costa Rica,Manufacturing industry,11.2334
2012,Costa Rica,Public water supply,277.76
2012,Costa Rica,Total gross abstraction,1120.7749900000001
2012,Czech Republic,"Agriculture, forestry, fishing",31.0
2012,Czech Republic,Aquaculture,6.1
2012,Czech Republic,Irrigation,25.0
2012,Czech Republic,Manufacturing industry,210.0
2012,Czech Republic,Public water supply,327.0
2012,Czech Republic,Total gross abstraction,1461.0
2012,Denmark,"Agriculture, forestry, fishing",3.2
2012,Denmark,Irrigation,2.1
2012,Denmark,Manufacturing industry,2.5
2012,Denmark,Public water supply,0.5
2012,Denmark,Total gross abstraction,6.2
2012,England and Wales,"Agriculture, forestry, fishing",893.0
2012,England and Wales,Aquaculture,861.0
2012,England and Wales,Irrigation,29.0
2012,England and Wales,Manufacturing industry,950.0
2012,England and Wales,Public water supply,4144.0
2012,England and Wales,Total gross abstraction,6168.0
2012,Estonia,"Agriculture, forestry, fishing",0.02468
2012,Estonia,Manufacturing industry,17.37056
2012,Estonia,Public water supply,27.704
2012,Estonia,Total gross abstraction,1357.15906
2012,Finland,Manufacturing industry,1259.0
2012,Finland,Public water supply,165.0
2012,France,"Agriculture, forestry, fishing",1879.8892
2012,France,Manufacturing industry,985.0
2012,France,Public water supply,1951.75162
2012,France,Total gross abstraction,24399.3252
2012,Greece,"Agriculture, forestry, fishing",3615.4
2012,Greece,Irrigation,3612.78
2012,Greece,Manufacturing industry,1.59
2012,Greece,Public water supply,628.5
2012,Greece,Total gross abstraction,4319.77
2012,Hungary,"Agriculture, forestry, fishing",264.0
2012,Hungary,Aquaculture,85.2
2012,Hungary,Irrigation,145.27
2012,Hungary,Manufacturing industry,60.0
2012,Hungary,Public water supply,254.0
2012,Hungary,Total gross abstraction,4516.0
2012,Iceland,Manufacturing industry,12.8
2012,Iceland,Public water supply,26.3
2012,Iceland,Total gross abstraction,39.1
2012,Ireland,Public water supply,527.0
2012,Israel,Total gross abstraction,516.0
2012,Italy,Public water supply,1427.4
2012,Japan,"Agriculture, forestry, fishing",51049.0
2012,Japan,Manufacturing industry,8284.0
2012,Japan,Public water supply,11960.0
2012,Japan,Total gross abstraction,71292.0
2012,Korea,"Agriculture, forestry, fishing",9362.0
2012,Korea,Irrigation,9002.0
2012,Korea,Manufacturing industry,2054.0
2012,Korea,Public water supply,5816.0
2012,Korea,Total gross abstraction,17232.0
2012,Latvia,"Agriculture, forestry, fishing",38.667
2012,Latvia,Manufacturing industry,16.35955
2012,Latvia,Public water supply,30.47
2012,Latvia,Total gross abstraction,102.145
2012,Lithuania,"Agriculture, forestry, fishing",57.0323
2012,Lithuania,Aquaculture,56.73
2012,Lithuania,Irrigation,0.262
2012,Lithuania,Manufacturing industry,27.824
2012,Lithuania,Public water supply,0.303
2012,Lithuania,Total gross abstraction,518.1459
2012,Luxembourg,Manufacturing industry,3.0
2012,Luxembourg,Public water supply,21.0
2012,Luxembourg,Total gross abstraction,24.0
2012,Mexico,"Agriculture, forestry, fishing",41172.28381
2012,Mexico,Manufacturing industry,1440.72105
2012,Mexico,Public water supply,4704.0861
2012,Mexico,Total gross abstraction,50950.56856
2012,Netherlands,"Agriculture, forestry, fishing",14.0
2012,Netherlands,Irrigation,4.2
2012,Netherlands,Manufacturing industry,2830.0
2012,Netherlands,Public water supply,464.0
2012,Netherlands,Total gross abstraction,9790.0
2012,Norway,Public water supply,716.0
2012,Poland,"Agriculture, forestry, fishing",1102.0
2012,Poland,Aquaculture,1022.0
2012,Poland,Irrigation,80.0
2012,Poland,Manufacturing industry,309.0
2012,Poland,Public water supply,601.0
2012,Poland,Total gross abstraction,8834.0
2012,Portugal,Public water supply,584.8
2012,Russia,"Agriculture, forestry, fishing",18092.0
2012,Russia,Manufacturing industry,4354.0
2012,Russia,Total gross abstraction,57170.0
2012,Slovak Republic,"Agriculture, forestry, fishing",18.0
2012,Slovak Republic,Irrigation,18.0
2012,Slovak Republic,Manufacturing industry,259.0
2012,Slovak Republic,Public water supply,49.0
2012,Slovak Republic,Total gross abstraction,326.0
2012,Slovenia,"Agriculture, forestry, fishing",2.0
2012,Slovenia,Irrigation,2.0
2012,Slovenia,Manufacturing industry,20.1
2012,Slovenia,Public water supply,3.0
2012,Slovenia,Total gross abstraction,601.1
2012,Spain,"Agriculture, forestry, fishing",18349.0
2012,Spain,Aquaculture,2100.0
2012,Spain,Irrigation,16250.0
2012,Spain,Manufacturing industry,313.0
2012,Spain,Public water supply,3004.0
2012,Spain,Total gross abstraction,27766.0
2012,Switzerland,"Agriculture, forestry, fishing",119.76
2012,Switzerland,Irrigation,118.2
2012,Switzerland,Manufacturing industry,442.37
2012,Switzerland,Public water supply,174.0
2012,Switzerland,Total gross abstraction,999.5
2012,Turkey,"Agriculture, forestry, fishing",34003.0
2012,Turkey,Irrigation,34003.0
2012,Turkey,Manufacturing industry,197.0
2012,Turkey,Public water supply,2669.0
2012,Turkey,Total gross abstraction,36950.0
2013,Belgium,"Agriculture, forestry, fishing",1.43
2013,Belgium,Manufacturing industry,966.73
2013,Belgium,Public water supply,263.3
2013,Belgium,Total gross abstraction,4189.89
2013,Canada,Manufacturing industry,3062.6
2013,Canada,Public water supply,4436.9
2013,Chile,Public water supply,969.0
2013,Costa Rica,"Agriculture, forestry, fishing",873.6719
2013,Costa Rica,Irrigation,785.5978
2013,Costa Rica,Manufacturing industry,24.7483
2013,Costa Rica,Public water supply,280.25
2013,Costa Rica,Total gross abstraction,1194.87267
2013,Czech Republic,"Agriculture, forestry, fishing",31.0
2013,Czech Republic,Aquaculture,6.0
2013,Czech Republic,Irrigation,14.0
2013,Czech Republic,Manufacturing industry,190.0
2013,Czech Republic,Public water supply,315.0
2013,Czech Republic,Total gross abstraction,1279.0
2013,Denmark,"Agriculture, forestry, fishing",4.28
2013,Denmark,Irrigation,4.28
2013,Denmark,Manufacturing industry,3.13
2013,Denmark,Public water supply,3.53
2013,Denmark,Total gross abstraction,10.94
2013,England and Wales,"Agriculture, forestry, fishing",883.2
2013,England and Wales,Irrigation,51.9
2013,England and Wales,Manufacturing industry,606.8
2013,England and Wales,Public water supply,4169.5
2013,England and Wales,Total gross abstraction,5776.6
2013,Estonia,"Agriculture, forestry, fishing",0.0313
2013,Estonia,Public water supply,28.326999999999998
2013,Estonia,Total gross abstraction,1535.011
2013,Finland,Manufacturing industry,1417.0
2013,Finland,Public water supply,165.0
2013,France,"Agriculture, forestry, fishing",1745.99209
2013,France,Manufacturing industry,904.0
2013,France,Public water supply,1701.1423100000002
2013,France,Total gross abstraction,22206.6937
2013,Germany,"Agriculture, forestry, fishing",42.49373
2013,Germany,Irrigation,23.11981
2013,Germany,Manufacturing industry,3496.4764200000004
2013,Germany,Public water supply,1554.4560000000001
2013,Germany,Total gross abstraction,19411.13363
2013,Greece,"Agriculture, forestry, fishing",3615.4
2013,Greece,Irrigation,3612.78
2013,Greece,Manufacturing industry,1.59
2013,Greece,Public water supply,628.5
2013,Greece,Total gross abstraction,4310.15
2013,Hungary,Aquaculture,78.15
2013,Hungary,Irrigation,132.82317
2013,Hungary,Public water supply,254.5024
2013,Iceland,Manufacturing industry,11.0
